n°UAI de l'établissement;Libellé de l'établissement;Région;Taux de poursuite d'études;Taux;Taux attendu;Valeur ajoutée;Part en poursuite d'études ;Part en emploi 6 mois après la sortie ;Part des autres situations 
0851590S;Maison Familiale Rurale de Les Herbiers;PAYS DE LA LOIRE;34;71;60;12;34;47;19
0851679N;Centre de Formation et de Promotion;PAYS DE LA LOIRE;0;41;53;-12;0;41;59
0851688Y;Organisme de formation-Centre de formation d'apprentis de AFTRAL LES HERBIERS;PAYS DE LA LOIRE;;;;;;;
0851692C;Institut Régional du sport et de la santé des Sables d'Olonne;PAYS DE LA LOIRE;;;;;;;
0860841X;Site de formation d'apprentis du Campus des Métiers de la Vienne;NOUVELLE-AQUITAINE;52;71;67;4;52;34;14
0860845B;Centre de Formation d'Apprentis du Batîment 86;NOUVELLE-AQUITAINE;49;72;70;2;49;37;14
0860995P;Cfa Chambre de Commerce et d'industrie de Poitiers;NOUVELLE-AQUITAINE;35;66;65;1;35;43;22
0861131M;Maison Familiale Rurale de Gencay;NOUVELLE-AQUITAINE;;;;;;;
0861145C;Maison Familiale Rurale de Chauvigny;NOUVELLE-AQUITAINE;36;;;;36;32;32
0861219H;CFA de la Vienne;NOUVELLE-AQUITAINE;42;63;64;0;42;37;21
0861231W;Centre de formation d'apprentis AFTRAL 86;NOUVELLE-AQUITAINE;28;61;70;-9;28;44;28
0861252U;Centre de Plein Air MJC Lathus;NOUVELLE-AQUITAINE;41;;;;41;34;25
0861253V;Centre de Formation d'Apprentis industriel Poitou-Charentes;NOUVELLE-AQUITAINE;33;70;72;-2;33;47;20
0861294P;Institut supérieur de formation par alternance et continue ISFAC;NOUVELLE-AQUITAINE;40;;;;40;40;20
0861327A;ALTERNANCE FORMATION COMMUNICATION;NOUVELLE-AQUITAINE;53;60;70;-10;53;28;19
0861360L;Centre de formation d'Apprentis Isaac de l'Etoile;NOUVELLE-AQUITAINE;26;62;69;-7;26;46;28
0861416X;cfa Sup Nouvelle Aquitaine;NOUVELLE-AQUITAINE;69;67;65;2;69;21;10
0861419A;Centre de formation d'apprentis Académique de Poitiers;NOUVELLE-AQUITAINE;30;69;69;-1;30;48;22
0861423E;centre de formation d'apprentis regional des MFR;NOUVELLE-AQUITAINE;42;67;61;6;42;39;19
0861437V;Ecole des métiers du commerce et du management IDAIC;NOUVELLE-AQUITAINE;52;;;;52;38;10
0861438W;Greta Poitou-Charentes;NOUVELLE-AQUITAINE;;;;;;;
0861454N;Organisme de formation-Centre de formation d'apprentis de Act'In Campus Pro Chasseneuil du Poitou;NOUVELLE-AQUITAINE;12;64;56;8;12;56;32
0870606L;CFA ESPACE GALIEN 87;NOUVELLE-AQUITAINE;9;81;82;0;9;74;17
0870623E;FEDERATION COMPAGNONIQUE DES METIERS DU BATIMENT LIMOGES;NOUVELLE-AQUITAINE;;;;;;;
0870767L;UFAI TURGOT;NOUVELLE-AQUITAINE;21;82;79;4;21;65;14
0870773T;CFA MOULIN RABAUD;NOUVELLE-AQUITAINE;48;68;63;5;48;35;17
0870875D;Maison Familiale Rurale de Beynac;NOUVELLE-AQUITAINE;;;;;;;
0870974L;CFA de la Haute Vienne;NOUVELLE-AQUITAINE;38;53;59;-6;38;33;29
0870987A;BTP CFA NOUVELLE AQUITAINE LIMOGES;NOUVELLE-AQUITAINE;47;65;67;-2;47;34;19
0875017F;CFA ENS SUPERIEUR REGION LIMOUSIN;NOUVELLE-AQUITAINE;56;70;64;6;56;31;13
0875030V;CFA de la céramique;NOUVELLE-AQUITAINE;;;;;;;
0875084D;CTRE DE FORMATION D'APPRENTIS DE L'ACADEMIE DE LIMOGES;NOUVELLE-AQUITAINE;33;62;62;0;33;42;25
0875094P;Organisme de formation-Centre de formation d'apprentis de AFTRAL LE PALAIS SUR VIENNE;NOUVELLE-AQUITAINE;;;;;;;
0875095R;ORGANISME DE FORMATION-CENTRE DE FORMATION D'APPRENTIS DE ALTERNANCE LIMOUSIN LIMOGES;NOUVELLE-AQUITAINE;;;;;;;
0881104X;Site de formation d apprentis de la CMA Grand Est d'Epinal;GRAND EST;49;58;61;-2;49;30;21
0881108B;CFA Hotelier JBS Chardin;GRAND EST;30;68;56;12;30;48;22
0881269B;BTP CFA Vosges;GRAND EST;42;58;64;-6;42;33;25
0881449X;Maison Familiale Rurale de Ramonchamp;GRAND EST;;;;;;;
0881493V;CFA Papetier;GRAND EST;22;76;76;0;22;59;19
0881529J;Greta Lorraine Sud;GRAND EST;32;72;68;4;32;49;19
0881578M;Centre de formation professionnelle de Roville;GRAND EST;40;50;61;-11;40;30;30
0881579N;CFA des Vosges;GRAND EST;29;;;;29;;71
0881672P;CFA de la CCI des Vosges;GRAND EST;38;62;62;0;38;38;24
0881719R;CFA des métiers de la piscine;GRAND EST;;;;;;;
0881745U;CFA patrimoine architectural arts de la pierre;GRAND EST;;;;;;;
0881755E;Centre de Formation d'Apprentis de la Transformation du Bois;GRAND EST;;;;;;;
0881760K;CFA AFPIA EST-NORD;GRAND EST;50;67;71;-4;50;33;17
0881778E;Organisme de formation-Centre de formation d apprentis ACTISS Formation;GRAND EST;;;;;;;
0890858Z;MAISON DEPARTEMENTALE DE LA COIFFURE;BOURGOGNE-FRANCHE-COMTE;;;;;;;
0890965R;Bâtiment CFA de l'Yonne;BOURGOGNE-FRANCHE-COMTE;51;64;65;-1;51;31;18
0890992V;CFA INTERPROFESSIONNEL;BOURGOGNE-FRANCHE-COMTE;42;58;58;0;42;34;24
0891015V;Maison Familiale Rurale Champeaux de Toucy;BOURGOGNE-FRANCHE-COMTE;;;;;;;
0891041Y;Maison Familiale Rurale du senonais - Gron;BOURGOGNE-FRANCHE-COMTE;;;;;;;
0891132X;CFA de l'Yonne;BOURGOGNE-FRANCHE-COMTE;23;44;50;-6;23;34;43
0891185E;Pôle Formation des Industries Technologiques Bourgogne 58-89;BOURGOGNE-FRANCHE-COMTE;42;65;71;-5;42;38;20
0891277E;Maison Familiale Rurale de Villevalli;BOURGOGNE-FRANCHE-COMTE;;;;;;;
0891327J;AFTRAL;BOURGOGNE-FRANCHE-COMTE;;;;;;;
0900239W;CFA Municipal Jackie Drouet;BOURGOGNE-FRANCHE-COMTE;44;56;61;-5;44;31;25
0900378X;CFAA du Territoire de Belfort;BOURGOGNE-FRANCHE-COMTE;43;59;70;-11;43;34;23
0900460L;Groupe IMT Formation;BOURGOGNE-FRANCHE-COMTE;45;;;;45;27;28
0911333E;Organisme de formation-Centre de formation d'apprentis - Métiers du Bâtiment et de la Construction;ILE-DE-FRANCE;53;58;68;-10;53;27;20
0911864G;Institut Technologie Informatique et des services aux entreprises - ITIS et Sociétés;ILE-DE-FRANCE;49;50;62;-12;49;26;25
0912003H;Organisme de formation-Centre de Formation d'apprentis AFIA Informatique;ILE-DE-FRANCE;91;;;;91;5;4
0912021C;Organisme de formation-Centre de formation d'apprentis Union;ILE-DE-FRANCE;77;81;69;12;77;19;4
0912098L;Organisme de formation-Centre de formation d'apprentis Maison Familiale Rurale Moulin de la Planche;ILE-DE-FRANCE;48;56;57;-1;48;29;23
0912119J;Organisme de formation-Centre de formation d'apprentis Evry Val d'Essonne;ILE-DE-FRANCE;64;58;59;-1;64;21;15
0912140G;Organisme de formation-Centre de formation d'apprentis interprofessionnel Gustave Eiffel;ILE-DE-FRANCE;41;68;69;-1;41;40;19
0912267V;Organisme de formation-Centre de formation d'apprentis Faculté des Métiers de l'Essonne;ILE-DE-FRANCE;38;62;62;0;38;38;24
0912398M;Organisme de formation-Centre de formation d'apprentis Grand Dôme de Villebon - FFJDA;ILE-DE-FRANCE;;;;;;;
0912421M;Organisme de formation-Centre de formation d'apprentis Amphia Conseil et Formation;ILE-DE-FRANCE;;;;;;;
0921379Z;Organisme de formation-Centre de formation d'apprentis des métiers du bâtiment BTP CFA;ILE-DE-FRANCE;50;67;67;1;50;34;16
0921619K;CREPS Ile-de-France;ILE-DE-FRANCE;24;70;58;12;24;53;23
0921667M;Organisme de formation-Centre de formation d'apprentis de la Fédération Française de carrosserie CARPROMO;ILE-DE-FRANCE;51;56;65;-9;51;27;22
0922139A;Institut Supérieur de formation en alternance PlusValues;ILE-DE-FRANCE;64;47;59;-12;64;17;19
0922274X;Organisme de formation-Centre de formation d'apprentis Eugène Ducretet;ILE-DE-FRANCE;27;60;57;3;27;44;29
0922275Y;Organisme de formation-Centre de formation d'apprentis Institut de Formation et de Perfectionnement aux Métiers;ILE-DE-FRANCE;46;58;61;-2;46;32;22
0922292S;Organisme de formation-Centre de formation d'apprentis de l'Industrie chimique et pharmaceutique;ILE-DE-FRANCE;67;51;62;-11;67;17;16
0922377J;Organisme de formation-Centre de formation d'apprentis du supérieur ISIFA Commerce Gestion Bureautique;ILE-DE-FRANCE;43;44;55;-12;43;25;32
0922379L;Organisme de formation-Centre de formation d'apprentis AGEFA PME Ile-de-France;ILE-DE-FRANCE;42;48;59;-11;42;28;30
0922384S;Sup De Vinci;ILE-DE-FRANCE;43;64;63;0;43;37;20
0922454T;Organisme de formation-Centre de formation d'aprentis CESFA BTP - Ingénieur BTP;ILE-DE-FRANCE;49;41;47;-6;49;21;30
0922455U;Centre d'études supérieures industrielles Ecole d'ingénieurs - Campus de Paris-Nanterre;ILE-DE-FRANCE;27;24;36;-12;27;17;56
0922585K;Organisme de formation-Centre de formation d'apprentis de l'Industrie Mécavenir;ILE-DE-FRANCE;58;69;65;3;58;29;13
0922594V;Centre de formation d'apprentis C3CFA;ILE-DE-FRANCE;44;61;64;-3;44;34;22
0922614S;Hitema High-Tech Management  - Etablissement d'Enseignement Supérieur Technique Privé;ILE-DE-FRANCE;;;;;;;
0922627F;Organisme de formation-Centre de formation d'apprentis des métiers territoriaux;ILE-DE-FRANCE;31;;;;31;;69
0922650F;Organisme de formation-Centre de formation d'apprentis de l'Assurance;ILE-DE-FRANCE;71;69;61;7;71;20;9
0922661T;Organisme de formation-Centre de formation d'apprentis Association pour le Développement de l'Apprentissage et la Formation aux métiers Sanitaires Soc;ILE-DE-FRANCE;21;58;50;7;21;46;33
0922673F;Organisme de formation-Centre de formation d'apprentis Association Comptables Métiers et Professions;ILE-DE-FRANCE;40;71;59;12;40;43;17
0922675H;Centre de formation d'apprentis AFORP;ILE-DE-FRANCE;42;58;66;-8;42;33;25
0922729S;Organisme de formation-Centre de formation d apprentis Centre d'études, de recherche et de formation Nanterre;ILE-DE-FRANCE;;;;;;;
0922778V;Organisme de formation-Centre de formation d'apprentis des Métiers de l'Energie IDF;ILE-DE-FRANCE;37;76;77;0;37;48;15
0922791J;Site de formation d'apprentis - l'Ecole supérieure de la banque - Puteaux;ILE-DE-FRANCE;52;;;;52;30;18
0922794M;Isifa;ILE-DE-FRANCE;49;63;58;5;49;32;19
0922853B;Organisme de formation-Centre de formation d'apprentis Compétences Commerce - International;ILE-DE-FRANCE;63;;;;63;29;8
0922863M;Organisme de formation-Centre de formation d'apprentis IMIE Paris Institut de la Filière Numérique - Levallois-Perret;ILE-DE-FRANCE;;;;;;;
0922869U;Organisme de formation-Centre de formation d'apprentis - Institut de Formation Carrières Communication et Vente IFCV Apprentissage;ILE-DE-FRANCE;33;55;60;-5;33;37;30
0922870V;Organisme de formation-Centre de formation d'apprentis - Métiers des industries de santé et bien être - MIS Apprentissage;ILE-DE-FRANCE;;;;;;;
0922871W;Organisme de formation-Centre de formation d'apprentis Archi-Med;ILE-DE-FRANCE;;;;;;;
0922887N;Organisme de formation-Centre de formation d'apprentis IFAG-IGEFI-IEFT - PUTEAUX;ILE-DE-FRANCE;;;;;;;
0922888P;Organisme de formation-Centre de formation d'apprentis - GIE CFA des Chefs;ILE-DE-FRANCE;27;49;55;-7;27;36;37
0922892U;Organisme de formation-Centre de formation d'apprentis ASTON INSTITUT;ILE-DE-FRANCE;;;;;;;
0922893V;Organisme de formation-Centre de formation d'apprentis - EMSP - Ecole des Métiers du Sport Professionnel;ILE-DE-FRANCE;;;;;;;
0922895X;Organisme de formation-Centre de formation d'apprentis SKILL AND YOU;ILE-DE-FRANCE;;;;;;;
0922896Y;Organisme de formation-centre de formation d'apprentis GNFA Groupement National pour la Formation Automobile;ILE-DE-FRANCE;2;80;70;9;2;78;20
0922897Z;Organisme de formation-Centre de formation d'apprentis IFP Training;ILE-DE-FRANCE;0;94;82;12;0;94;6
0922904G;Organisme de formation-Centre de formation d'apprentis Renault Formation;ILE-DE-FRANCE;;;;;;;
0922907K;Organisme de formation-Centre de formation d'apprentis - Ecole supérieure informatique et commerce (communication)  - ESIC;ILE-DE-FRANCE;;;;;;;
0922909M;Organisme de formation-Centre de formation d'apprentis - IFAC - Institut de formation d'animation et de conseil;ILE-DE-FRANCE;;;;;;;
0922915U;Organisme de formation-Centre de formation d'apprentis CFA ENGIE - COURBEVOIE;ILE-DE-FRANCE;;;;;;;
0922927G;Organisme de formation-Centre de formation d'apprentis-La générale des Végétaux;ILE-DE-FRANCE;;;;;;;
0931618D;CMA IDF - 93 - Campus des Métiers et de l'Entreprise;ILE-DE-FRANCE;27;56;59;-3;27;41;32
0931815T;CFA du Bâtiment et des Travaux Publics;ILE-DE-FRANCE;37;61;64;-2;37;39;24
0932217E;CEFAA - STELO FORMATION;ILE-DE-FRANCE;43;52;59;-7;43;30;27
0932230U;CFA du Bâtiment et Travaux Publics;ILE-DE-FRANCE;40;59;63;-4;40;35;25
0932305A;CFA du Spectacle Vivant et de l'Audiovisuel;ILE-DE-FRANCE;57;58;46;12;57;25;18
0932330C;CFA de la Librairie et de la Papeterie de Détail;ILE-DE-FRANCE;11;74;65;9;11;65;24
0932331D;CFA Métiers de la Communication et de Création Numérique;ILE-DE-FRANCE;39;;;;39;;61
0932343S;CFA CAMAS;ILE-DE-FRANCE;13;41;53;-12;13;35;52
0932469D;CFA CNAM Ile de France;ILE-DE-FRANCE;46;68;57;11;46;37;17
0932492D;CFA du Cycle et du Motocycle - INCM;ILE-DE-FRANCE;23;71;67;4;23;55;22
0932505T;Centre de Formation d'Apprentis des Métiers de la Poste Formaposte;ILE-DE-FRANCE;16;57;65;-8;16;48;36
0932747F;Institut de Soudure Industrielle;ILE-DE-FRANCE;4;70;68;2;4;68;28
0932748G;CFA Institut Prozdor;ILE-DE-FRANCE;;;;;;;
0932750J;Campus Formations et Métiers;ILE-DE-FRANCE;;;;;;;
0932751K;Agence Nationale pour la Formation Professionnelle des Adultes - Entreprises;ILE-DE-FRANCE;16;59;56;3;16;50;34
0932753M;CFA Simplon;ILE-DE-FRANCE;36;37;49;-12;36;24;40
0932754N;Institut Aero Formation;ILE-DE-FRANCE;14;56;61;-4;14;49;37
0932760V;CFA AFORP-Formation;ILE-DE-FRANCE;47;59;69;-10;47;31;22
0941111X;Université Paris Est Créteil;ILE-DE-FRANCE;;;;;;;
0941466H;CFA De la Couverture et de la Plomberie;ILE-DE-FRANCE;51;63;66;-3;51;31;18
0941906L;LEA-CFI L'école connectée au futur de l'industrie;ILE-DE-FRANCE;44;68;68;-1;44;38;18
0941925G;CFA Environnement et hygiène des locaux;ILE-DE-FRANCE;44;41;48;-8;44;23;33
0941939X;CFA AFUNA-Sup 2000;ILE-DE-FRANCE;79;57;60;-2;79;12;9
0941940Y;CMA IDF - 94 - CFA de Saint-Maur;ILE-DE-FRANCE;42;58;55;3;42;33;25
0942024P;OF CFA AFASEC GROS BOIS;ILE-DE-FRANCE;14;75;69;6;14;64;22
0942129D;EPITECH;ILE-DE-FRANCE;30;;;;30;40;30
0942169X;Institut Européen de Formation en Ingénierie Informatique- IEF2I;ILE-DE-FRANCE;36;41;53;-12;36;27;37
0942202H;CFA Académique de Créteil;ILE-DE-FRANCE;30;58;60;-2;30;41;29
0942215X;CFA AFANEM;ILE-DE-FRANCE;39;76;71;4;39;46;15
0942217Z;CFA INFA;ILE-DE-FRANCE;27;37;28;9;27;27;46
0942262Y;Centre de Formation d'Apprentis AFORPA;ILE-DE-FRANCE;39;66;70;-4;39;40;21
0942288B;CFA GESTES Formation;ILE-DE-FRANCE;51;63;64;-1;51;31;18
0942446Y;Institut de Formation Commerciale Permanente;ILE-DE-FRANCE;14;74;62;12;14;64;22
0942447Z;IFTE IDF;ILE-DE-FRANCE;;;;;;;
0942450C;UCPA Formation;ILE-DE-FRANCE;83;;;;83;9;8
0942452E;XELIA - Brigitte CROFF Conseil et Associés;ILE-DE-FRANCE;;;;;;;
0942453F;CFA France Metiers - Activ Métiers;ILE-DE-FRANCE;4;51;52;-1;4;49;47
0942459M;CFA Fédération Française de Hand Ball;ILE-DE-FRANCE;18;61;55;6;18;50;32
0942461P;CFA Ecole de Préparation au BTS (EPB);ILE-DE-FRANCE;;;;;;;
0942463S;CFA U Enseigne Coopérative;ILE-DE-FRANCE;39;83;70;12;39;50;11
0951285F;Organisme de formation- Centre de formation d'apprentis Garac - Ecole nationale des Professions de l'Automobile;ILE-DE-FRANCE;49;73;74;-1;49;37;14
0951286G;Centre de formation d'apprentis Adolphe Chauvin CCI Paris Ile-de-France;ILE-DE-FRANCE;48;67;66;0;48;34;18
0951625A;Organisme de formation-Centre de formation d'apprentis des métiers du bâtiment BTP CFA;ILE-DE-FRANCE;42;60;64;-4;42;34;24
0951684P;Organisme de formation-Centre de formation d'apprentis Promotrans Gonesse;ILE-DE-FRANCE;20;47;59;-12;20;37;43
0951721E;Site de formation d'apprentis - Sup de Vente ESSYM;ILE-DE-FRANCE;46;60;61;-1;46;33;21
0951798N;Site de formation d'apprentis - ESIEE IT Site de Pontoise CFA CCI Paris Ile-de-France;ILE-DE-FRANCE;70;41;53;-12;70;12;18
0951830Y;Organisme de formation-Centre de formation d'apprentis Fraternité Saint-Jean;ILE-DE-FRANCE;45;62;56;7;45;34;21
0951938R;Organisme de formation-Centre de formation d'apprentis Institut de l'Environnement Urbain;ILE-DE-FRANCE;19;58;67;-9;19;47;34
0951947A;Organisme de formation-Centre de formation d'apprentis de l'Ass. Francilienne de Formation Interprofessionnelle pour le développement de l'apprentissa;ILE-DE-FRANCE;50;63;64;-1;50;32;18
0951963T;Site de formation d'apprentis CMA95 - IMA Val Parisis - Eaubonne - Val d'Oise;ILE-DE-FRANCE;36;55;54;1;36;35;29
0952164L;Ecole supérieure d'économie et techniques de construction;ILE-DE-FRANCE;;;;;;;
0952209K;Organisme de formation-Centre de formation d'apprentis Métiers de l'Aérien;ILE-DE-FRANCE;15;38;39;-2;15;32;53
0952242W;IFCP Institut de Formation CER;ILE-DE-FRANCE;21;;;;21;50;29
0952254J;Organisme de formation-Centre de formation d'apprentis Institut de formation et de conseil adaptés aux entreprises Cergy;ILE-DE-FRANCE;35;70;63;6;35;45;20
6200042B;Centre de formation d'apprentis Corse du Sud;CORSE;37;53;60;-6;37;33;30
6200059V;Greta-CFA Corse-du-Sud;CORSE;44;70;75;-5;44;40;16
6200189L;CFA Sartène;CORSE;28;;;;28;32;40
6200713F;Centre de formation d'apprentis Académique Ajaccio;CORSE;29;51;60;-9;29;37;34
6200723S;Section d'apprentissage privée Institut Consulaire Ajaccio;CORSE;;;;;;;
6200734D;ECOLES POSTBAC NON UNIVERSITAIRES AFLOKKAT SARROLA CARCOPINO;CORSE;;;;;;;
7200101X;Greta-CFA Haute-Corse;CORSE;35;67;73;-6;35;43;22
7200157H;CFA Borgo;CORSE;19;49;46;3;19;40;41
7200675W;Centre de formation d'apprentis Haute Corse;CORSE;39;56;58;-2;39;34;27
7200680B;CFA ECOLE COMMERCE ET MANAGEMENT CORSICA BORGO;CORSE;43;67;66;1;43;38;19
7200730F;Centre de formation d'apprentis Université de Corse;CORSE;79;59;64;-5;79;12;9
9710646A;Organisme de formation- Centre de formation d'apprentis de la Chambre de Métiers et de l' Artisanat de Région Guadeloupe;GUADELOUPE;21;29;41;-12;21;23;56
9711039C;Cfa Agricole de Convenance;GUADELOUPE;25;14;26;-12;25;11;64
9711051R;Organisme de formation-Centre de formation Cifab asfo Bergevin;GUADELOUPE;20;38;50;-12;20;30;50
9711071M;Centre de formation d'apprentis polyvalent de l'académie de Guadeloupe;GUADELOUPE;28;77;66;11;28;56;16
9711122T;Fore alternance;GUADELOUPE;0;0;12;-12;0;0;100
9711179E;Organisme de formation- Centre de formation d'apprentis Fédération des maisons familiales et rurales d'éducation et d'orientation de Guadeloupe;GUADELOUPE;;;;;;;
9711186M;Cfa de la Cci;GUADELOUPE;30;51;52;-1;30;36;34
9711229J;KALAMUS GUADELOUPE;GUADELOUPE;31;45;45;1;31;31;38
9711261U;IUTS Institut universitaire des techniciens supérieurs;GUADELOUPE;;;;;;;
9711278M;Greta de la Guadeloupe;GUADELOUPE;48;54;66;-12;48;28;24
9711291B;Organisme de formation-Centre de formation d apprentis de développement formation proximité 971;GUADELOUPE;;;;;;;
9711293D;Organisme de formation-Centre de formation d apprentis Districom Formation;GUADELOUPE;13;58;62;-4;13;50;37
9711294E;Organisme de formation-Centre de formation d apprentis Fore entreprise;GUADELOUPE;;;;;;;
9711297H;Organisme de formation-Centre de formation d apprentis Resources and development;GUADELOUPE;;;;;;;
9720490A;Chambre des Métiers;MARTINIQUE;19;42;54;-12;19;34;47
9720632E;CFA de la Martinique;MARTINIQUE;21;15;27;-12;21;12;67
9720826R;CENTRE DE FORMATION DU TERTIAIRE;MARTINIQUE;49;44;56;-11;49;22;29
9720858A;CENTRE DE FORMATION D'APPRENTIS;MARTINIQUE;22;34;46;-12;22;27;51
9720926Z;OF-CFA CERDIF ANTILLES-GUYANE / ISCA BUSINESS SCHOOL;MARTINIQUE;;;;;;;
9720927A;OF-CFA - Institut de la Fonction Commerciale (IFC);MARTINIQUE;43;61;65;-4;43;35;22
9720930D;OF-CFA çé cédille martinique;MARTINIQUE;;;;;;;
9720934H;Centre de formation par apprentissage Preventis Antilles-Guyane;MARTINIQUE;;;;;;;
9730142S;CFA chambre des métiers de GUYANE;GUYANE;15;40;44;-4;15;34;51
9730350T;Greta du Levant;GUYANE;;;;;;;
9730446X;CENTRE FORMATION APPRENTIS PUBLIC LPO MELKIOR GARRE;GUYANE;11;58;67;-9;11;51;38
9730469X;CFA DE LA CCI REG GUYANE;GUYANE;37;43;53;-10;37;27;36
9730492X;CFA de la Guyane;GUYANE;;;;;;;
9730519B;Section Apprentissage Kalamus Guyane;GUYANE;;;;;;;
9730526J;Organisme de formation-Centre de formation d'apprentis de Projet Professionnel Plus Cayenne;GUYANE;;;;;;;
9730527K;Organisme de formation-Centre de formation d'apprentis de Equinoxe Formation Sas Cayenne;GUYANE;36;63;54;9;36;40;24
9730529M;Organisme de formation-Centre de formation d'apprentis CFOP GUYANE Cayenne;GUYANE;;;;;;;
9730530N;Organisme de formation-Centre de formation d'apprentis Point Com Cayenne;GUYANE;;;;;;;
9730531P;Organisme de formation-Centre de formation d'apprentis Ofa Guyane Cayenne;GUYANE;10;;;;10;45;45
9730532R;Organisme de formation-Centre de formation d'apprentis de L'Institut des Amériques Cayenne;GUYANE;;;;;;;
9730534T;Organisme de formation-Centre de formation d'apprentis de IFODES CAYENNE;GUYANE;;;;;;;
9730535U;Organisme de formation-Centre de formation d'apprentis de LV CONSULTANTS Cayenne;GUYANE;;;;;;;
9740922J;CFA Saint Joseph;LA REUNION;29;33;45;-12;29;23;48
9740983A;CFA CCI FORMATION Chambre de commerce et d'industrie de la Réunion;LA REUNION;38;48;53;-5;38;30;32
9740986D;Centre de Formation d'Apprentis Urma Sainte Clotilde;LA REUNION;27;50;52;-2;27;37;36
9740987E;Centre de Formation d'Apprentis Urma  de Saint André;LA REUNION;25;47;56;-8;25;36;39
9740988F;Centre de Formation d'apprentis Urma de Saint Pierre  Campus Pro;LA REUNION;26;48;50;-2;26;36;38
9741084K;Centhor Saint Gilles les hauts;LA REUNION;28;52;44;7;28;38;34
9741089R;Centre de Formation d'Apprentis Chambre des Métiers de l'Ouest;LA REUNION;30;56;49;6;30;39;31
9741090S;CFA FORMA TERRA;LA REUNION;23;23;34;-10;23;18;59
9741177L;Urma Centre de Formation du Port;LA REUNION;27;47;58;-11;27;34;39
9741566J;Centre de formation des apprentis Université de la Réunion;LA REUNION;68;;;;68;11;21
9741570N;Centre de formation d'apprentis  Enseignement catholique de la Reunion;LA REUNION;53;50;47;3;53;23;24
9741574T;Centre de formation d'apprentis du sport de la Réunion - Ap Run Formation;LA REUNION;7;57;45;12;7;53;40
9741588H;Centre de Formation d'Apprentis Académique;LA REUNION;49;55;58;-3;49;28;23
9741595R;Centre de formation d'apprentis - maison familiale rurale de Saint Pierre;LA REUNION;27;;;;27;;73
9741665S;Organisme de formation-Centre de formation d'apprentis Institut de formation de la Réunion Sainte Marie;LA REUNION;18;44;49;-5;18;36;46
9741667U;Organisme de formation-Centre de formation d'apprentis Réussir Saint Pierre;LA REUNION;42;;;;42;30;28
9741668V;Organisme de formation-Centre de formation d'apprentis Association Zététique Le Tampon;LA REUNION;49;50;38;12;49;25;26
9741669W;Organisme de formation-Centre de formation d'apprentis Tétranergy Saint Denis Ste clotilde;LA REUNION;36;48;56;-7;36;31;33
9741671Y;Organisme de formation-Centre de formation d'apprentis Aftral Saint Paul;LA REUNION;4;81;69;12;4;78;18
9741672Z;Organisme de formation-Centre de formation d'apprentis Crealise Saint Pierre;LA REUNION;;;;;;;
9741673A;Organisme de formation-centre de formation d'apprentis ICCI Formations Saint Denis;LA REUNION;7;55;57;-2;7;51;42
9741674B;Organisme de formation-Centre de formation d'apprentis Formation Par Excellence Alternée de Saint Louis;LA REUNION;38;38;43;-6;38;23;39
9741675C;Organisme de formation-Centre de formation d'apprentis Gem Formation Conseil Saint Pierre;LA REUNION;30;43;55;-11;30;30;40
9741676D;Organisme de formation-Centre de formation d'apprentis Centre Réunionnais d'Entreprise Educative Saint Paul;LA REUNION;;;;;;;
9741677E;Organisme de formation-Centre de formation d'aprentis Tétranergy  Saint Pierre;LA REUNION;28;53;61;-8;28;38;34
9741680H;Organisme de formation-Centre de formation d'apprentis ECI - Demain en main Bras Panon;LA REUNION;;;;;;;
9741681J;Organisme de formation-Centre de formation d'apprentis Atelier d'Aménagement Touristique pour l'Insertion de Saint André;LA REUNION;20;32;44;-12;20;26;54
9741684M;Organisme de formation-Centre de formation d'apprentis FPA de Saint Paul;LA REUNION;;;;;;;
9741688S;Organisme de formation-Centre de formation d'apprentis Association Pouvoir Sainte Marie;LA REUNION;9;23;35;-12;9;21;70
9741690U;Organisme de formation - Centre de formation d'apprentis IROF St Pierre;LA REUNION;;;;;;;
9741692W;Organisme de formation-Centre de formation d'apprentis Espace Coiffure Formation Saint Louis;LA REUNION;;;;;;;
9741693X;Organisme de formation-Centre de formation d'apprentis Forminter Saint Denis;LA REUNION;;;;;;;
9741695Z;Organisme de formation-Centre de formation d'apprentis Maison Familiale Rurale du Tampon;LA REUNION;;;;;;;
9741696A;Organisme de formation-Centre de formation d'apprentis Alpha Formation Océan Indien Saint André;LA REUNION;20;16;28;-12;20;13;67
9741697B;Organisme de formation-Centre de formation d'apprentis Centre de Formation et de Promotion des Maisons Familiales Rurales de la Réunion Le Tampon;LA REUNION;;;;;;;
9741699D;Organisme de formation-Centre de formation d'apprentis Evolution Formation Océan Indien Etang Salé;LA REUNION;29;29;41;-12;29;20;51
9741700E;Organisme de formation-Centre de formation d'apprentis Maison Familiale Rurale de Saint Pierre;LA REUNION;;;;;;;
9741704J;Organisme de formation-Centre de formation d'apprentis Nextlevelpro de Saint Denis;LA REUNION;;;;;;;
9741705K;Organisme de formation-Centre de formation d'apprentis GENIUSAKDMY de Saint Denis;LA REUNION;52;;;;52;13;35
9741706L;Organisme de formation-Centre de formation d'apprentis Develop'a ou Piton Saint Leu;LA REUNION;;;;;;;
9741707M;Organisme formation-centre de formation d'apprentis Ordia Le Port;LA REUNION;17;60;52;8;17;50;33
