n°UAI de l'établissement;Libellé de l'établissement;Région;Taux de poursuite d'études;Taux;Taux attendu;Valeur ajoutée;Part en poursuite d'études ;Part en emploi 6 mois après la sortie ;Part des autres situations 
0642138B;organisme de formation-centre de formation d'apprentis mendiboure formation scop sa de bayonne;NOUVELLE-AQUITAINE;nd;nd;nd;nd;nd;nd;nd
0642141E;organisme de formation-centre de formation d'apprentis chambre de commerce et d'industrie Bayonne Pays Basque;NOUVELLE-AQUITAINE;nd;nd;nd;nd;nd;nd;nd
0642147L;organisme de formation-centre de formation d'apprentis Beau-Frêne Formation Billère;NOUVELLE-AQUITAINE;39;76;74;2;39;46;15
0642150P;Organisme de formation-Centre de formation d'apprentis La fabrique du numérique paloise Pau;NOUVELLE-AQUITAINE;33;nd;nd;nd;33;43;24
0642151R;Organisme de formation-Centre de formation d'apprentis Education Environnement 64 - Buzy;NOUVELLE-AQUITAINE;42;nd;nd;nd;42;42;16
0642152S;Organisme de formation-Centre de formation d'apprentis Sponsoplus Academy;NOUVELLE-AQUITAINE;17;50;59;-9;17;42;41
0642154U;Organisme de formation-Centre de formation d'apprentis Alternance Aquitaine - Groupe alternance Pau;NOUVELLE-AQUITAINE;47;76;66;10;47;40;13
0642156W;Organisme de formation-Centre de formations d'apprentis de Béarn Pyrénées Formation de Billère;NOUVELLE-AQUITAINE;nd;nd;nd;nd;nd;nd;nd
0642157X;Organisme de formation-Centre de formation d'apprentis Outdoor Formation de Louhossoa;NOUVELLE-AQUITAINE;5;70;62;8;5;67;28
0642159Z;Organisme de formation-Centre de formation d'apprentis Adeca Christelle H. Formation de Bayonne;NOUVELLE-AQUITAINE;nd;nd;nd;nd;nd;nd;nd
0642162C;Organisme de formation-Centre de formation d'apprentis Paie et RH Académie de Pau;NOUVELLE-AQUITAINE;nd;nd;nd;nd;nd;nd;nd
0642170L;Organisme de formation-Centre de formation d'apprentis HUI Equiservices de Pau;NOUVELLE-AQUITAINE;nd;nd;nd;nd;nd;nd;nd
0650593S;Organisme de formation - Centre de formation d'apprentis Chambre des métiers des Hautes-Pyrénées;OCCITANIE;34;66;64;2;34;44;22
0650950E;Centre de formation professionnelle et de promotion agricole des Hautes-Pyrénées;OCCITANIE;28;63;64;-1;28;46;26
0651054T;Organisme de formation - Centre de formation d'apprentis Vecteur Pyrénées - Institut pyrénéen des métiers de service à l'environnement;OCCITANIE;0;50;62;-12;0;50;50
0651103W;Organisme de formation - Centre de formation d'apprentis CATALYSE - SEMEAC;OCCITANIE;31;42;54;-12;31;29;40
0651104X;Organisme de formation - Centre de formation d'apprentis AFTRAL - TARBES;OCCITANIE;8;73;72;0;8;67;25
0651109C;Organisme de formation - Centre de formation d'apprentis CAP FORMATION;OCCITANIE;31;50;53;-3;31;34;35
0660447C;Organisme de formation-Centre de formation d'apprentis de la Chambre de Métiers et de l'Artisanat des Pyrénées-Orientales, Rivesaltes;OCCITANIE;44;62;56;6;44;35;21
0660488X;Organisme de formation-Centre de formation d'apprentis du BTP des Pyrénées-Orientales, Perpignan;OCCITANIE;46;51;59;-7;46;28;26
0660552S;Néosup, Ecole supérieure;OCCITANIE;66;67;72;-5;66;23;11
0660682H;GRETA de l' Aude et des Pyrénées-Orientales;OCCITANIE;31;59;61;-3;31;40;29
0660733N;CFA Pyrénées Orientales;OCCITANIE;38;58;52;5;38;36;26
0660919R;Institut de formation conseils, IFC Perpignan;OCCITANIE;34;69;63;5;34;45;21
0660929B;ESBS Campus;OCCITANIE;48;52;61;-9;48;27;25
0660952B;Organisme de formation-Centre de formation d'apprentis de Formation Plus Méditerranée, Perpignan;OCCITANIE;69;nd;nd;nd;69;16;15
0660961L;Organisme de formation-Centre de formation d'apprentis  de 3B conseil, Le Boulou;OCCITANIE;21;44;45;-1;21;35;44
0660964P;Organisme de formation-Centre de formation d'apprentis de OXIDEVE, Perpignan;OCCITANIE;45;77;65;12;45;42;13
0660974A;Organisme de formation-Centre de formation d'apprentis de Optimalise Formation Argeles-sur-Mer;OCCITANIE;10;44;51;-7;10;40;50
0671623A;Ecole Technique privée supérieure Ecole Grandjean;GRAND EST;25;71;65;6;25;53;22
0672270D;Centre de formation Bernard Stalter;GRAND EST;41;71;71;1;41;42;17
0672477D;Centre de Formation d'apprentis d'Obernai;GRAND EST;46;67;70;-3;46;36;18
0672592D;Ecole Supérieure de management et de gestion;GRAND EST;71;nd;nd;nd;71;22;7
0672598K;Institut de formation comptable;GRAND EST;58;76;65;10;58;32;10
0672601N;Centre de Formation d'apprentis du CEFPPA;GRAND EST;33;69;68;0;33;46;21
0672632X;Centre de formation d'apprentis régional des compagnons du Devoir-Alsace;GRAND EST;45;74;71;3;45;41;14
0672735J;ESTUDIA Ecole Sup. Gestion et expertise comptable;GRAND EST;43;66;66;0;43;38;19
0672770X;Cfa - Iesa - Institut d'enseignement supérieur par alternance;GRAND EST;24;70;71;-1;24;54;22
0672772Z;Institut européen de formation Pôle Tertiaire;GRAND EST;45;66;70;-4;45;36;19
0672790U;Campus privé d'Alsace-Horizon;GRAND EST;36;nd;nd;nd;36;46;18
0672866B;Ecole supérieure privée - Pigier Strasbourg;GRAND EST;48;72;71;1;48;37;15
0672877N;Omnis;GRAND EST;57;69;69;0;57;30;13
0672902R;Association régionale pour l'apprentissage dans le secteur sanitaire, social et médico-social du Grand Est;GRAND EST;3;80;75;5;3;78;19
0672959C;Institut de formation à l'informatique pour le développement des entreprises;GRAND EST;38;47;59;-12;38;30;32
0673012K;Centre de formation des apprentis des métiers de l'animation et du sport;GRAND EST;14;70;64;6;14;61;25
0673022W;EPITECH Strasbourg;GRAND EST;nd;nd;nd;nd;nd;nd;nd
0673028C;CCI Campus Alsace;GRAND EST;52;72;71;0;52;34;14
0673043U;Ecole Sup. de commerce et Management - Strasbourg;GRAND EST;nd;nd;nd;nd;nd;nd;nd
0673055G;FILEA Institut;GRAND EST;24;64;54;10;24;49;27
0673067V;Exactétudes;GRAND EST;nd;nd;nd;nd;nd;nd;nd
0673093Y;MediaSchool Strasbourg;GRAND EST;nd;nd;nd;nd;nd;nd;nd
0673102H;Ecole Supérieure des carrières immobilières et notariales;GRAND EST;36;nd;nd;nd;36;28;36
0673144D;For'Mission SAS;GRAND EST;nd;nd;nd;nd;nd;nd;nd
0673145E;Orgaly France;GRAND EST;3;62;54;8;3;61;36
0673147G;Centre de formation des Apprentis de l'académie de Strasbourg;GRAND EST;38;72;70;1;38;44;18
0673151L;Quality Formation;GRAND EST;52;63;66;-2;52;31;17
0673152M;Organisme de formations professionnelles et de formations en apprentissage ACT'IN Formations;GRAND EST;5;56;55;2;5;54;41
0673155R;CFA - Société de gestion de formation et de conseil - Centre de formation des professionnels de la petite enfance;GRAND EST;42;75;70;5;42;44;14
0673156S;Elan Formation;GRAND EST;73;nd;nd;nd;73;10;17
0673160W;AS Formation;GRAND EST;17;63;62;1;17;53;30
0673162Y;Institut Santé - For You only;GRAND EST;42;66;66;1;42;39;19
0673167D;Altenance Alsace;GRAND EST;31;75;70;5;31;52;17
0673171H;Association L'Atelier - Centre de formation;GRAND EST;nd;nd;nd;nd;nd;nd;nd
0673174L;CFA LLERENA ISLTP;GRAND EST;41;74;67;7;41;44;15
0673182V;Pqp Académy Noa Network;GRAND EST;11;78;66;12;11;70;19
0681498J;Centre de Formation d'apprentis Centre Alsace Marcel Rudloff;GRAND EST;47;65;66;-1;47;35;18
0681710P;Centre de Formation d'apprentis de l'artisanat;GRAND EST;50;66;70;-4;50;33;17
0681750H;Centre de Formation d'apprentis agricole de Rouffach;GRAND EST;37;61;68;-8;37;38;25
0681816E;Centre de formation d'apprentis universitaire Alsace;GRAND EST;84;60;66;-6;84;10;6
0681832X;Centre de Formation d'apprentis de l'Industrie d'Alsace;GRAND EST;44;76;79;-3;44;42;14
0681904A;Institut régional de formation pour adultes;GRAND EST;26;56;60;-4;26;42;32
0681955F;Ecole Supérieure de gestion et de management;GRAND EST;54;63;69;-6;54;29;17
0681983L;Centre de formation d'apprentis de l'hotellerie et restauration;GRAND EST;36;68;69;0;36;44;20
0682016X;Centre de formation d'apprentis Homnéo Business School Wittelsheim;GRAND EST;49;63;63;0;49;32;19
0682019A;KEDI Formation;GRAND EST;46;68;61;6;46;36;18
0682049H;Ecole de Commerce et de Management de Mulhouse;GRAND EST;38;59;65;-6;38;37;25
0682054N;PRO-FORMAT;GRAND EST;38;60;68;-7;38;38;24
0682076M;Ecole supérieure de Commerce des trois frontières;GRAND EST;87;nd;nd;nd;87;4;9
0682085X;OF-CFA Centre des apprentis d'Alsace;GRAND EST;46;67;71;-4;46;36;18
0682087Z;S2B - Sahneo;GRAND EST;22;55;54;1;22;43;35
0682099M;BK Ambitions;GRAND EST;nd;nd;nd;nd;nd;nd;nd
0690723L;Centre de formation CARREL;AUVERGNE-RHONE-ALPES;53;72;69;2;53;34;13
0691774D;Université Lyon 1;AUVERGNE-RHONE-ALPES;78;nd;nd;nd;78;19;3
0692210C;Organisme de formation-Centre de formation d'apprentis de l'Industrie LYON;AUVERGNE-RHONE-ALPES;38;82;79;3;38;50;12
0692214G;Organisme de formation-Centre de formation d'apprentis BTP Philibert de l'Orme (AFOBAT) DARDILLY;AUVERGNE-RHONE-ALPES;35;71;73;-1;35;46;19
0692360R;Organisme de formation-Centre de formation d'apprentis Centre Textile Régional Association Régionale Pour La Formation Alternée LIMAS;AUVERGNE-RHONE-ALPES;42;72;73;-1;42;41;17
0692366X;Centre de Formation continue des Métiers des Arts de la Coiffure;AUVERGNE-RHONE-ALPES;32;62;72;-9;32;42;26
0692437Z;UNIVERSITE LYON 3;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0692514H;Organisme de formation-Centre de formation d'apprentis Société d'Enseignement Professionnel du Rhône LYON;AUVERGNE-RHONE-ALPES;33;71;72;-2;33;48;19
0692705R;Maison Familiale Rurale des 4 vallées Lamure-sur-Azergues;AUVERGNE-RHONE-ALPES;54;76;67;10;54;35;11
0692706S;Maison Familiale Rurale de Saint-Laurent de Chamousset;AUVERGNE-RHONE-ALPES;23;55;63;-9;23;42;35
0692708U;Maison Familiale Rurale de Villié-Morgon;AUVERGNE-RHONE-ALPES;33;70;58;12;33;47;20
0692715B;Maison Familiale Rurale de Sainte-Consorce;AUVERGNE-RHONE-ALPES;28;77;76;1;28;55;17
0692780X;Organisme de formation-Centre de formation d'apprentis Centre Textile Régional MAYA CAMPUS LYON;AUVERGNE-RHONE-ALPES;34;59;69;-10;34;39;27
0692781Y;Organisme de formation-Centre de formation d'apprentis Association pour la Formation Professionnelle dans les Industries de l'Ameublement AFPIA LYON;AUVERGNE-RHONE-ALPES;19;72;76;-4;19;58;23
0692918X;Maison Familiale Rurale de Chessy Les mines;AUVERGNE-RHONE-ALPES;26;81;79;2;26;60;14
0692998J;GRETA-CFA Lyon Métropole;AUVERGNE-RHONE-ALPES;26;71;70;1;26;52;22
0693002N;GRETA-CFA Rhône;AUVERGNE-RHONE-ALPES;34;70;71;-1;34;46;20
0693053U;Maison Familiale Rurale de Saint-Romain de Popey;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0693067J;Maison Familiale Rurale La Palma - Arbresle;AUVERGNE-RHONE-ALPES;15;78;66;12;15;66;19
0693088G;Organisme de formation-Centre de formation d'apprentis des Compagnons du Devoir LYON;AUVERGNE-RHONE-ALPES;51;68;71;-4;51;33;16
0693176C;ECOLE PRESQU'ILE;AUVERGNE-RHONE-ALPES;50;nd;nd;nd;50;25;25
0693306U;Organisme de formation-Centre de formation d'apprentis IGS LYON;AUVERGNE-RHONE-ALPES;40;74;69;5;40;44;16
0693328T;Organisme de formation-Centre de formation d'apprentis INTERFORA IFAIP ST FONS;AUVERGNE-RHONE-ALPES;30;74;75;-1;30;52;18
0693400W;Organisme de formation-Centre de formation d'apprentis AFRA BTP (ASSOCIATION DE FORMATION RHONE-ALPES DU BATIMENT ET DES TRAVAUX PUBLICS);AUVERGNE-RHONE-ALPES;45;81;76;5;45;45;10
0693452C;Organisme de formation-Centre de formation d'apprentis IFIR (INSTITUT DE FORMATION INTERPROFESSIONNEL DU RHONE);AUVERGNE-RHONE-ALPES;60;70;68;2;60;28;12
0693492W;CFA de Rhône Alpes;AUVERGNE-RHONE-ALPES;28;70;69;1;28;50;22
0693501F;Centre de formation continue Régional Techniques Avancées C.E.R.T.A.;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0693588A;Organisme de formation-Centre de formation d'apprentis IFRIA (INSTITUT DE FORMATION REGIONAL DES INDUSTRIES ALIMENTAIRES);AUVERGNE-RHONE-ALPES;32;69;62;6;32;47;21
0693640G;Organisme de formation-Centre de formation d'apprentis POLYVIA FORMATION Lyon - Auvergne - Rhône-Alpes LYON;AUVERGNE-RHONE-ALPES;44;63;69;-5;44;36;20
0693674U;Organisme de formation-Centre de formation d'apprentis MFR ST MARTIN EN HAUT;AUVERGNE-RHONE-ALPES;46;87;75;12;46;47;7
0693694R;Organisme de formation-Centre de formation d'apprentis Compagnons TDF LYON;AUVERGNE-RHONE-ALPES;41;71;72;-1;41;42;17
0693695S;CESAME;AUVERGNE-RHONE-ALPES;12;76;67;9;12;67;21
0693699W;INSTITUT SUPERIEUR D'OPTIQUE DE LYON (ISO LYON);AUVERGNE-RHONE-ALPES;59;77;77;0;59;31;10
0693701Y;Organisme de formation-Centre de formation d'apprentis AFTRAL TRANSPORT ET LOGISTIQUE VAULX EN VELIN;AUVERGNE-RHONE-ALPES;28;59;66;-7;28;43;29
0693702Z;INSTITUT NATIONAL DE L'HYGIENE ET DU NETTOYAGE INDUSTRIEL (INHNI);AUVERGNE-RHONE-ALPES;47;61;63;-2;47;32;21
0693704B;Association ESUP Group - Etablissement de Lyon;AUVERGNE-RHONE-ALPES;51;73;67;6;51;36;13
0693726A;Ecole des Transports et de la Logistique Sup de Log Lyon - Groupe Promotrans;AUVERGNE-RHONE-ALPES;33;72;65;7;33;48;19
0693733H;Ecole technique supérieure privée PIGIER;AUVERGNE-RHONE-ALPES;45;70;67;3;45;38;17
0693764S;AKTEAP;AUVERGNE-RHONE-ALPES;36;71;71;0;36;45;19
0693872J;Centre de Formation continue Instic 3IS Lyon Cti formation;AUVERGNE-RHONE-ALPES;12;40;52;-12;12;35;53
0693891E;Organisme de formation-Centre de formation d'apprentis FORMA SUP AIN RHONE LOIRE LYON;AUVERGNE-RHONE-ALPES;55;69;67;1;55;31;14
0693936D;Organisme de formation-Centre de formation d'apprentis Association Distribution Produits Electriques Grand Public VENISSIEUX;AUVERGNE-RHONE-ALPES;16;72;67;4;16;60;24
0693977Y;Ecole technique supérieure privée européenne de management par alternance ECEMA;AUVERGNE-RHONE-ALPES;56;nd;nd;nd;56;28;16
0694061P;Ecole supérieure internationale des métiers de l'aérien - Lyon;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0694070Z;Centre de formation continue Sciences-u Lyon;AUVERGNE-RHONE-ALPES;58;60;66;-6;58;25;17
0694089V;Ecole tech sup privée AFIP Formations;AUVERGNE-RHONE-ALPES;48;68;65;3;48;35;17
0694100G;Ecole Pour l'informatique et les nouvelles technologies;AUVERGNE-RHONE-ALPES;4;36;48;-12;4;35;61
0694164B;Organisme de formation-Centre de formation d'apprentis AFTRAL TRANSPORT ET LOGISTIQUE ARNAS;AUVERGNE-RHONE-ALPES;23;75;78;-3;23;58;19
0694179T;Centre de formation continue Bâtiment Travaux Publics FORMA BTP;AUVERGNE-RHONE-ALPES;44;nd;nd;nd;44;47;9
0694181V;ECOLE DE DESIGN D'ARCHITECTURE D'INTERIEUR ET DE CONCEPTION 3D;AUVERGNE-RHONE-ALPES;40;nd;nd;nd;40;36;24
0694202T;Centre de formation continue Opus formation;AUVERGNE-RHONE-ALPES;6;67;60;7;6;63;31
0694215G;Ecole tech sup privée Isitech Partner Formation Partner Sup';AUVERGNE-RHONE-ALPES;57;79;67;12;57;34;9
0694217J;Ecole de commerce de lyon;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0694228W;Alternance Rhône-Alpes;AUVERGNE-RHONE-ALPES;47;65;66;-2;47;34;19
0694231Z;Organisme de formation-Centre de formation d'apprentis LOU RUGBY LYON;AUVERGNE-RHONE-ALPES;45;77;68;9;45;42;13
0694253Y;Centre de formation continue IPSO CAMPUS;AUVERGNE-RHONE-ALPES;23;74;70;4;23;57;20
0694268P;INST FORM METIERS DE LA MAISON;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0694286J;Ecole supérieure privée ECORIS LYON;AUVERGNE-RHONE-ALPES;50;62;63;-1;50;31;19
0694293S;Institut de formation d'aides-soignants - Pôle Formation Santé;AUVERGNE-RHONE-ALPES;4;55;67;-12;4;53;43
0694324A;Centre de formation continue métiers du sport Innova Formation;AUVERGNE-RHONE-ALPES;22;65;69;-4;22;51;27
0694339S;Organisme de formation-Centre de formation d'apprentis Association pour la formation aux Métiers des énergies Auvergne-Rhône-Alpes LYON;AUVERGNE-RHONE-ALPES;21;88;83;4;21;69;10
0694351E;Centre de formation continue enseignement secondaire professionnel bien être A Fleur de Peau;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0694364U;Ecole technique supérieure privée de commerce vente ACFAL Formation;AUVERGNE-RHONE-ALPES;41;nd;nd;nd;41;34;25
0694365V;Ecole technique supérieure privée Camas Academy;AUVERGNE-RHONE-ALPES;30;nd;nd;nd;30;50;20
0694366W;Organisme de formation-Centre de formation d'apprentis MFR CAMPUS DU MARTELET LIMAS;AUVERGNE-RHONE-ALPES;73;nd;nd;nd;73;16;11
0694376G;Centre de formation d'apprentis O R T Lyon;AUVERGNE-RHONE-ALPES;69;57;69;-12;69;18;13
0694381M;Organisme de formation-Centre de formation d'apprentis ORGALY Lyon;AUVERGNE-RHONE-ALPES;6;59;53;6;6;56;38
0694383P;Organisme de formation-Centre de formation d apprentis Scribtel Formation Lyon;AUVERGNE-RHONE-ALPES;41;65;57;8;41;38;21
0694395C;Organisme de formation-Centre de formation d'apprentis de Nicollin SAS Saint-Fons;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0694396D;Centre de formation continue Institut LEGES;AUVERGNE-RHONE-ALPES;48;nd;nd;nd;48;31;21
0694398F;Organisme de formation-Centre de formation d'apprentis ADECCO CENTRE DE FORMATION D'APPRENTIS Villeurbanne;AUVERGNE-RHONE-ALPES;29;nd;nd;nd;29;43;28
0694400H;Organisme de formation-Centre de formation d'apprentis ACI PERFORMANCE Villeurbanne;AUVERGNE-RHONE-ALPES;22;68;63;5;22;53;25
0694401J;Organisme de formation-Centre de formation d'apprentis COACH TO COAST Vénissieux;AUVERGNE-RHONE-ALPES;29;44;56;-12;29;31;40
0694412W;Organisme de formation-Centre de formation d'apprentis UCPA FORMATION Lyon;AUVERGNE-RHONE-ALPES;23;58;63;-5;23;45;32
0694418C;Organisme de formation-Centre de formation d'apprentis LEARN-FIT Bron;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0694422G;Organisme de formation-Centre de formation d'apprentis ECOLE SECRETE DE GASTRONOMIE MARCY L'ETOILE;AUVERGNE-RHONE-ALPES;3;30;42;-12;3;30;67
0694427M;Organisme de formation-Centre de formation d'apprentis FERGUSS ACADEMIE MARENNES;AUVERGNE-RHONE-ALPES;2;69;65;4;2;68;30
0694428N;Organisme de formation-Centre de formation d'apprentis BOREALE FORMATION OULLINS;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0694430R;Organisme de formation-Centre de formation d'apprentis CFEP LYON;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0694432T;Organisme de formation-Centre de formation d'apprentis AFTRAL TRANSPORT ET LOGISTIQUE JONAGE;AUVERGNE-RHONE-ALPES;5;76;82;-6;5;73;22
0694433U;Organisme de formation-Centre de formation d'apprentis R'EVE FORMATION LYON;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0694437Y;Organisme de formation-Centre de formation d'apprentis GIL'ECOUTE BRON;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0694438Z;Organisme de formation-Centre de formation d'apprentis ACADELY;AUVERGNE-RHONE-ALPES;8;75;70;5;8;69;23
0694440B;Organisme de formation-Centre de formation d'apprentis INSTITUT PREPARATOIRE AUX CARRIERES SPORTIVES LYON;AUVERGNE-RHONE-ALPES;71;75;63;12;71;22;7
0694441C;Ecole technique supérieure privée Institut du Transport et de la Logistique Internationale AFTRAL ISTELI;AUVERGNE-RHONE-ALPES;54;81;73;8;54;38;8
0694442D;Ecole technique supérieure privée des professionnels du tourisme;AUVERGNE-RHONE-ALPES;3;64;64;-1;3;62;35
0694444F;Organisme de formation-Centre de formation d'apprentis NOVETUDE SANTE PRO LYON;AUVERGNE-RHONE-ALPES;42;83;72;11;42;49;9
0694445G;Organisme de formation-Centre de formation d'apprentis BUSINESS EFFICIENCE JONAGE;AUVERGNE-RHONE-ALPES;50;nd;nd;nd;50;22;28
0694450M;Organisme de formation-Centre de formation d'apprentis BLUE CONCEPT VILLEURBANNE;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0694458W;Organisme de formation-Centre de formation d'apprentis MFR VAL DE COISE ST SYMPHORIEN SUR COISE;AUVERGNE-RHONE-ALPES;48;68;71;-3;48;36;16
0694467F;Organisme de formation-Centre de formation d'apprentis PROMOTRANS FORMATION PROFESSIONNELLE CONTINUE MIONS;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0694470J;Organisme de formation-Centre de formation d'apprentis 2nd ACADEMY DECINES CHARPIEU;AUVERGNE-RHONE-ALPES;64;82;70;12;64;29;7
0694472L;Organisme de formation-Centre de formation d'apprentis Institut de Formation Rhône-Alpes VAULX EN VELIN;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0694477S;Organisme de formation-Centre de formation d'apprentis Métiers Santé Social Auvergne Rhone Alpes MSS AURA LYON;AUVERGNE-RHONE-ALPES;19;77;75;2;19;63;18
0694478T;Organisme de formation-Centre de formation d'apprentis INSTITUT NATIONAL CYCLE ET DU MOTOCYCLE LYON 7ème;AUVERGNE-RHONE-ALPES;28;72;65;7;28;52;20
0694479U;Organisme de formation-Centre de formation d'apprentis ACADEMIE ZOUZOUS APPRENTISSAGE PROFESSIONNEL LYON;AUVERGNE-RHONE-ALPES;12;59;67;-9;12;51;37
0694480V;GRETA-CFA Hôtellerie-Restauration-Alimentation;AUVERGNE-RHONE-ALPES;32;75;68;7;32;51;17
0694483Y;Organisme de formation-Centre de formation d'apprentis Institut formation bâtiment et trav. publ. région Auvergne Rhône Alpes DARDILLY;AUVERGNE-RHONE-ALPES;24;73;74;-1;24;56;20
0694513F;Organisme de formation-Centre de formation d'apprentis EUROPEAN BACHELORS MASTERS BUSINESS SCHOOL LYON;AUVERGNE-RHONE-ALPES;29;56;60;-4;29;40;31
0694526V;Organisme de formation-Centre de formation d'apprentis K-décolle LYON;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0694528X;Organisme de formation-Centre de formation d'apprentis SABEXTRA DECINES CHARPIEU;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0694529Y;Organisme de formation-Centre de formation d'apprentis EXPERIDE GENAS;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0694532B;Organisme de formation-Centre de formation d'apprentis KNOOW VAULX EN VELIN;AUVERGNE-RHONE-ALPES;nd;nd;nd;nd;nd;nd;nd
0694556C;Organisme de formation-Centre de formation d'apprentis SPORT ET ANIMATION RHONE-ALPES LYON;AUVERGNE-RHONE-ALPES;51;68;62;5;51;33;16
0700796K;CFA de la Haute-Saône;BOURGOGNE-FRANCHE-COMTE;45;67;63;4;45;37;18
0700954G;Maison Familiale Rurale de Combeaufon;BOURGOGNE-FRANCHE-COMTE;67;nd;nd;nd;67;11;22
0700955H;Maison Familiale Rurale de montbozon;BOURGOGNE-FRANCHE-COMTE;43;80;76;4;43;46;11
0700957K;Maison Familiale Rurale d'Ailleville;BOURGOGNE-FRANCHE-COMTE;nd;nd;nd;nd;nd;nd;nd
