n°UAI de l'établissement;Libellé de l'établissement;Région;Dont apprentis en EPLE;Taux de poursuite d'études;Taux;Taux attendu;Valeur ajoutée;Part en poursuite d'études;Part en emploi 6 mois après la sortie;Part des autres situations
0750787Y;Lycée professionnel Corvisart-Arts Graphiques;ILE-DE-FRANCE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0750787Y;Lycée professionnel Corvisart-Arts Graphiques;ILE-DE-FRANCE;ensemble;67;27;38;-12;67;9;24
0750787Y;Lycée professionnel Corvisart-Arts Graphiques;ILE-DE-FRANCE;dont élèves en voie pro sco;67;26;38;-12;67;8;25
0750788Z;Lycée professionnel Marcel Deprez - Lycée des métiers de l'électrotechnique;ILE-DE-FRANCE;ensemble;60;33;36;-3;60;13;27
0750793E;Lycée Professionnel Beaugrenelle;ILE-DE-FRANCE;dont apprentis;3;63;75;-12;3;61;36
0750793E;Lycée Professionnel Beaugrenelle;ILE-DE-FRANCE;ensemble;48;37;49;-12;48;19;33
0750793E;Lycée Professionnel Beaugrenelle;ILE-DE-FRANCE;dont élèves en voie pro sco;56;26;37;-12;56;11;33
0750794F;Lycée professionnel Brassai - Lycée des métiers de la photographie et de l'image;ILE-DE-FRANCE;ensemble;46;30;34;-5;46;16;38
0750796H;Lycée Professionnel Octave Feuilet - Lycée des métiers de la mode;ILE-DE-FRANCE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0750796H;Lycée Professionnel Octave Feuilet - Lycée des métiers de la mode;ILE-DE-FRANCE;ensemble;61;43;40;3;61;17;22
0750796H;Lycée Professionnel Octave Feuilet - Lycée des métiers de la mode;ILE-DE-FRANCE;dont élèves en voie pro sco;65;42;35;7;65;15;20
0750800M;Lycée professionnel Edmond Rostand;ILE-DE-FRANCE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0750800M;Lycée professionnel Edmond Rostand;ILE-DE-FRANCE;ensemble;45;62;50;12;45;34;21
0750800M;Lycée professionnel Edmond Rostand;ILE-DE-FRANCE;dont élèves en voie pro sco;51;55;43;12;51;27;22
0750802P;Lycée professionnel Hector Guimard - Lycée des métiers du batiment, de l'artisanat et du patrimoine bâti;ILE-DE-FRANCE;dont apprentis;36;nd;nd;nd;36;40;24
0750802P;Lycée professionnel Hector Guimard - Lycée des métiers du batiment, de l'artisanat et du patrimoine bâti;ILE-DE-FRANCE;ensemble;63;50;43;8;63;19;18
0750802P;Lycée professionnel Hector Guimard - Lycée des métiers du batiment, de l'artisanat et du patrimoine bâti;ILE-DE-FRANCE;dont élèves en voie pro sco;65;49;40;9;65;17;18
0750808W;Lycée professionnel Etienne Dolet;ILE-DE-FRANCE;ensemble;59;46;47;-1;59;19;22
0750828T;Etablissement régional d'enseignement adapté Edith Piaf;ILE-DE-FRANCE;ensemble;77;35;30;5;77;8;15
0751708Z;Lycée polyvalent Louis Armand;ILE-DE-FRANCE;ensemble;56;43;48;-4;56;19;25
0751710B;Lycée Professionnel N.L Vauquelin;ILE-DE-FRANCE;dont apprentis;51;60;72;-12;51;29;20
0751710B;Lycée Professionnel N.L Vauquelin;ILE-DE-FRANCE;ensemble;68;43;54;-11;68;14;18
0751710B;Lycée Professionnel N.L Vauquelin;ILE-DE-FRANCE;dont élèves en voie pro sco;73;35;45;-11;73;9;18
0751883P;Lycée technologique privé Institut clorivière;ILE-DE-FRANCE;ensemble;60;66;62;4;60;27;13
0752109K;Lycée professionnel Suzanne Valadon;ILE-DE-FRANCE;ensemble;47;42;37;5;47;22;31
0752388N;Lycée professionnel Pierre Lescot;ILE-DE-FRANCE;ensemble;51;40;36;4;51;20;29
0752608C;Lycée professionnel Belliard - Lycée des métiers de l'hôtellerie et de la restauration;ILE-DE-FRANCE;ensemble;55;55;43;12;55;25;20
0752700C;Lycée professionnel Armand Carrel;ILE-DE-FRANCE;ensemble;61;42;37;5;61;17;22
0752799K;Etablissement régional d'enseignement adapté Crocé Spinelli;ILE-DE-FRANCE;ensemble;57;14;24;-10;57;6;37
0752845K;Lycée professionnel Théophile Gautier;ILE-DE-FRANCE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0752845K;Lycée professionnel Théophile Gautier;ILE-DE-FRANCE;ensemble;50;40;47;-6;50;20;30
0752845K;Lycée professionnel Théophile Gautier;ILE-DE-FRANCE;dont élèves en voie pro sco;51;40;46;-5;51;19;30
0752846L;Lycée Professionnel Erik Satie - Lycée des métiers de la gestion et de la transaction des professions immobilières;ILE-DE-FRANCE;dont apprentis;46;49;61;-12;46;26;28
0752846L;Lycée Professionnel Erik Satie - Lycée des métiers de la gestion et de la transaction des professions immobilières;ILE-DE-FRANCE;ensemble;61;43;51;-8;61;17;22
0752846L;Lycée Professionnel Erik Satie - Lycée des métiers de la gestion et de la transaction des professions immobilières;ILE-DE-FRANCE;dont élèves en voie pro sco;66;40;42;-2;66;14;20
0752961L;Lycée professionnel Gustave Eiffel;ILE-DE-FRANCE;ensemble;62;33;39;-6;62;12;26
0753217P;Lycée polyvalent privé Sainte Thérèse;ILE-DE-FRANCE;ensemble;33;50;45;5;33;33;34
0753256G;Etablissement régional d'enseignement adapté Alexandre Dumas;ILE-DE-FRANCE;ensemble;72;52;40;12;72;14;14
0753268V;Lycée polyvalent Jean Lurçat;ILE-DE-FRANCE;dont apprentis;67;60;67;-7;67;20;13
0753268V;Lycée polyvalent Jean Lurçat;ILE-DE-FRANCE;ensemble;61;56;58;-2;61;22;17
0753268V;Lycée polyvalent Jean Lurçat;ILE-DE-FRANCE;dont élèves en voie pro sco;60;56;57;-1;60;22;18
0753350J;Lycée professionnel Maria Deraismes;ILE-DE-FRANCE;ensemble;55;36;36;1;55;16;29
0753537M;Ecole Supérieure Technique de Biologie Appliquée;ILE-DE-FRANCE;ensemble;34;71;68;3;34;47;19
0753838P;Lycée privé Saint Sulpice;ILE-DE-FRANCE;ensemble;nd;nd;nd;nd;nd;nd;nd
0753890W;Lycée général et technologique privé Charles Péguy;ILE-DE-FRANCE;ensemble;82;nd;nd;nd;82;9;9
0754015G;Lycée polyvalent privé Jules Richard Microtechniques;ILE-DE-FRANCE;ensemble;75;nd;nd;nd;75;8;17
0754016H;Lycée polyvalent privé L'Initiative;ILE-DE-FRANCE;ensemble;55;40;47;-6;55;18;27
0754025T;Lycée polyvalent privé Saint-Nicolas;ILE-DE-FRANCE;ensemble;72;33;44;-11;72;9;19
0754029X;Lycée polyvalent privé Carcado Saisseval - Lycée des métiers du management du commerce, des services et soins à la personne;ILE-DE-FRANCE;ensemble;66;54;57;-3;66;18;16
0754030Y;Lycée polyvalent privé Albert de Mun;ILE-DE-FRANCE;ensemble;59;52;55;-2;59;22;19
0754037F;Lycée technologique privé Fenelon Sup La Plaine Monceau;ILE-DE-FRANCE;ensemble;64;57;58;-1;64;21;15
0754042L;Lycée polyvalent privé Le Rebours - Lycée des métiers du management et des services;ILE-DE-FRANCE;ensemble;63;56;54;2;63;21;16
0754045P;Lycée polyvalent privé Catherine Labouré;ILE-DE-FRANCE;ensemble;59;51;56;-5;59;21;20
0754086J;Lycée général et technologique privé Charles de Foucauld;ILE-DE-FRANCE;ensemble;75;48;53;-5;75;12;13
0754239A;Lycée polyvalent privé Saint Jean de Montmartre;ILE-DE-FRANCE;ensemble;63;34;42;-8;63;12;25
0754475G;Lycée polyvalent Léonard de Vinci - Lycée des métiers du bois;ILE-DE-FRANCE;dont apprentis;17;84;77;7;17;69;14
0754475G;Lycée polyvalent Léonard de Vinci - Lycée des métiers du bois;ILE-DE-FRANCE;ensemble;47;63;61;2;47;34;19
0754475G;Lycée polyvalent Léonard de Vinci - Lycée des métiers du bois;ILE-DE-FRANCE;dont élèves en voie pro sco;56;52;53;-1;56;23;21
0754476H;Lycée polyvalent Guillaume Tirel - Lycée des métiers de l' hotellerie;ILE-DE-FRANCE;dont apprentis;30;61;62;-1;30;43;27
0754476H;Lycée polyvalent Guillaume Tirel - Lycée des métiers de l' hotellerie;ILE-DE-FRANCE;ensemble;46;60;56;3;46;32;22
0754476H;Lycée polyvalent Guillaume Tirel - Lycée des métiers de l' hotellerie;ILE-DE-FRANCE;dont élèves en voie pro sco;49;60;55;4;49;30;21
0754530S;Lycée polyvalent Martin Nadaud;ILE-DE-FRANCE;ensemble;52;46;48;-2;52;22;26
0754666P;Lycée général et technologique privé Passy-Saint Honoré;ILE-DE-FRANCE;ensemble;69;53;59;-6;69;17;14
0754924V;Lycée Polyvalent Privé Saint-Vincent-de-Paul;ILE-DE-FRANCE;ensemble;56;53;49;3;56;23;21
0760005T;Lycée général et technologique Thomas Corneille;NORMANDIE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0760005T;Lycée général et technologique Thomas Corneille;NORMANDIE;ensemble;43;74;64;10;43;42;15
0760005T;Lycée général et technologique Thomas Corneille;NORMANDIE;dont élèves en voie pro sco;42;73;63;10;42;42;16
0760007V;Lycée professionnel Auguste Bartholdi;NORMANDIE;ensemble;50;36;34;2;50;18;32
0760013B;Lycée professionnel Pierre et Marie Curie;NORMANDIE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0760013B;Lycée professionnel Pierre et Marie Curie;NORMANDIE;ensemble;53;34;37;-3;53;16;31
0760013B;Lycée professionnel Pierre et Marie Curie;NORMANDIE;dont élèves en voie pro sco;53;34;37;-4;53;16;31
0760022L;Lycée professionnel Bernard Palissy - Lycée des métiers de l'acier, de l'aluminium et des services;NORMANDIE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0760022L;Lycée professionnel Bernard Palissy - Lycée des métiers de l'acier, de l'aluminium et des services;NORMANDIE;ensemble;53;37;37;-1;53;17;30
0760022L;Lycée professionnel Bernard Palissy - Lycée des métiers de l'acier, de l'aluminium et des services;NORMANDIE;dont élèves en voie pro sco;53;36;36;-1;53;17;30
0760023M;Lycée général et technologique Jehan Ango;NORMANDIE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0760023M;Lycée général et technologique Jehan Ango;NORMANDIE;ensemble;26;71;65;6;26;52;22
0760023M;Lycée général et technologique Jehan Ango;NORMANDIE;dont élèves en voie pro sco;26;71;65;6;26;53;21
0760024N;Lycée professionnel Emulation Dieppoise - Lycée des métiers de l'industrie, des maintenances et de l'énergie;NORMANDIE;dont apprentis;57;76;75;1;57;32;11
0760024N;Lycée professionnel Emulation Dieppoise - Lycée des métiers de l'industrie, des maintenances et de l'énergie;NORMANDIE;ensemble;57;56;56;0;57;24;19
0760024N;Lycée professionnel Emulation Dieppoise - Lycée des métiers de l'industrie, des maintenances et de l'énergie;NORMANDIE;dont élèves en voie pro sco;57;41;42;-1;57;18;25
0760029U;Lycée général et technologique André Maurois;NORMANDIE;ensemble;39;60;63;-3;39;37;24
0760030V;Lycée polyvalent Ferdinand Buisson - Lycée des métiers de la chimie et de l'automatisme;NORMANDIE;dont apprentis;34;83;79;4;34;55;11
0760030V;Lycée polyvalent Ferdinand Buisson - Lycée des métiers de la chimie et de l'automatisme;NORMANDIE;ensemble;48;58;49;8;48;30;22
0760030V;Lycée polyvalent Ferdinand Buisson - Lycée des métiers de la chimie et de l'automatisme;NORMANDIE;dont élèves en voie pro sco;52;49;39;10;52;23;25
0760032X;Lycée polyvalent Anguier - Lycée des métiers de la mise en forme des matériaux industriels et de l'éco-innovation;NORMANDIE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0760032X;Lycée polyvalent Anguier - Lycée des métiers de la mise en forme des matériaux industriels et de l'éco-innovation;NORMANDIE;ensemble;41;68;59;9;41;41;18
0760032X;Lycée polyvalent Anguier - Lycée des métiers de la mise en forme des matériaux industriels et de l'éco-innovation;NORMANDIE;dont élèves en voie pro sco;41;68;59;9;41;40;19
0760035A;Lycée général et technologique Guy de Maupassant;NORMANDIE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0760035A;Lycée général et technologique Guy de Maupassant;NORMANDIE;ensemble;30;63;61;2;30;44;26
0760035A;Lycée général et technologique Guy de Maupassant;NORMANDIE;dont élèves en voie pro sco;31;63;60;3;31;44;25
0760036B;Lycée professionnel Descartes;NORMANDIE;ensemble;53;41;34;7;53;19;28
0760054W;Lycée polyvalent Porte Océane;NORMANDIE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0760054W;Lycée polyvalent Porte Océane;NORMANDIE;ensemble;46;53;51;2;46;29;25
0760054W;Lycée polyvalent Porte Océane;NORMANDIE;dont élèves en voie pro sco;45;51;50;1;45;28;27
0760056Y;Lycée général et technologique Jules Siegfried;NORMANDIE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0760056Y;Lycée général et technologique Jules Siegfried;NORMANDIE;ensemble;39;49;59;-10;39;30;31
0760056Y;Lycée général et technologique Jules Siegfried;NORMANDIE;dont élèves en voie pro sco;39;48;59;-11;39;29;32
0760058A;Lycée polyvalent Schuman-Perret- Lycée des métiers de l'habitat, des sciences et de l'industrie;NORMANDIE;dont apprentis;31;78;76;2;31;54;15
0760058A;Lycée polyvalent Schuman-Perret- Lycée des métiers de l'habitat, des sciences et de l'industrie;NORMANDIE;ensemble;40;49;50;-1;40;30;30
0760058A;Lycée polyvalent Schuman-Perret- Lycée des métiers de l'habitat, des sciences et de l'industrie;NORMANDIE;dont élèves en voie pro sco;42;38;39;-2;42;22;36
0760062E;Lycée professionnel Jules Le Cesne - Lycée des métiers de l'hôtellerie, de la restauration et des services;NORMANDIE;dont apprentis;40;62;62;0;40;38;22
0760062E;Lycée professionnel Jules Le Cesne - Lycée des métiers de l'hôtellerie, de la restauration et des services;NORMANDIE;ensemble;41;53;50;3;41;31;28
0760062E;Lycée professionnel Jules Le Cesne - Lycée des métiers de l'hôtellerie, de la restauration et des services;NORMANDIE;dont élèves en voie pro sco;43;41;35;6;43;24;33
0760072R;Lycée général et technologique Guillaume Le Conquérant;NORMANDIE;ensemble;29;55;62;-8;29;39;32
0760076V;Lycée général et technologique Jean Prévost;NORMANDIE;ensemble;67;nd;nd;nd;67;21;12
0760082B;Lycée professionnel Jean Rostand - Lycée des métiers  de la maintenance et  de l'hortipaysage;NORMANDIE;ensemble;43;35;37;-2;43;20;37
0760087G;Lycée professionnel Colbert;NORMANDIE;ensemble;53;25;34;-9;53;12;35
0760088H;Lycée professionnel Elisa Lemonnier;NORMANDIE;ensemble;46;40;40;0;46;22;32
0760090K;Lycée général Pierre Corneille;NORMANDIE;ensemble;40;56;54;2;40;34;26
0760091L;Lycée général et technologique Jeanne d'Arc;NORMANDIE;ensemble;58;56;64;-8;58;23;19
0760093N;Lycée général Camille Saint-Saëns;NORMANDIE;ensemble;26;44;56;-12;26;32;42
0760095R;Lycée polyvalent Blaise Pascal;NORMANDIE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0760095R;Lycée polyvalent Blaise Pascal;NORMANDIE;ensemble;54;47;57;-10;54;21;25
0760095R;Lycée polyvalent Blaise Pascal;NORMANDIE;dont élèves en voie pro sco;55;46;56;-10;55;21;24
0760096S;Lycée général et technologique Gustave Flaubert;NORMANDIE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0760096S;Lycée général et technologique Gustave Flaubert;NORMANDIE;ensemble;51;62;61;1;51;31;18
0760096S;Lycée général et technologique Gustave Flaubert;NORMANDIE;dont élèves en voie pro sco;52;61;60;1;52;30;18
0760109F;Lycée général et technologique les Bruyères;NORMANDIE;ensemble;45;61;64;-3;45;34;21
0760110G;Lycée général et technologique Marcel Sembat;NORMANDIE;dont apprentis;40;68;80;-12;40;40;20
0760110G;Lycée général et technologique Marcel Sembat;NORMANDIE;ensemble;42;59;65;-7;42;34;24
0760110G;Lycée général et technologique Marcel Sembat;NORMANDIE;dont élèves en voie pro sco;42;54;58;-4;42;31;27
0760114L;Lycée professionnel le Hurle-Vent;NORMANDIE;dont apprentis;28;74;70;4;28;53;19
0760114L;Lycée professionnel le Hurle-Vent;NORMANDIE;ensemble;40;53;54;0;40;32;28
0760114L;Lycée professionnel le Hurle-Vent;NORMANDIE;dont élèves en voie pro sco;46;38;41;-3;46;20;34
0760132F;Lycée professionnel Jules Siegfried - Lycée des métiers des sciences du numérique et de l'innovation technologique;NORMANDIE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0760132F;Lycée professionnel Jules Siegfried - Lycée des métiers des sciences du numérique et de l'innovation technologique;NORMANDIE;ensemble;60;37;37;0;60;15;25
0760132F;Lycée professionnel Jules Siegfried - Lycée des métiers des sciences du numérique et de l'innovation technologique;NORMANDIE;dont élèves en voie pro sco;59;36;36;0;59;15;26
0760142S;Lycée professionnel Gustave Flaubert;NORMANDIE;ensemble;62;22;34;-12;62;8;30
0760145V;Lycée professionnel Val de Seine - Lycée des métiers du tertiaire, du social et des services;NORMANDIE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0760145V;Lycée professionnel Val de Seine - Lycée des métiers du tertiaire, du social et des services;NORMANDIE;ensemble;60;39;40;-1;60;16;24
0760145V;Lycée professionnel Val de Seine - Lycée des métiers du tertiaire, du social et des services;NORMANDIE;dont élèves en voie pro sco;60;39;40;-1;60;15;25
0760146W;Lycée professionnel Marcel Sembat - Lycée des métiers  des propulsions et systèmes embarqués;NORMANDIE;ensemble;61;42;38;3;61;16;23
0760174B;Lycée général et technologique Claude Monet;NORMANDIE;ensemble;45;54;59;-5;45;30;25
0761322Z;Lycée professionnel Claude Monet;NORMANDIE;ensemble;65;34;41;-7;65;12;23
0761341V;Lycée polyvalent privé les Tourelles;NORMANDIE;ensemble;55;55;59;-5;55;25;20
0761343X;Lycée polyvalent privé la Châtaigneraie;NORMANDIE;ensemble;56;56;52;4;56;25;19
0761347B;Lycée professionnel privé Notre-Dame;NORMANDIE;ensemble;63;34;42;-8;63;13;24
0761353H;Lycée professionnel privé de la Coiffure Albert Pourrière;NORMANDIE;ensemble;40;59;59;1;40;35;25
0761356L;Lycée polyvalent privé Providence Sainte Thérèse;NORMANDIE;ensemble;57;49;50;-1;57;21;22
0761710W;Lycée général et technologique privé Saint Joseph;NORMANDIE;ensemble;31;38;50;-12;31;26;43
0761719F;Lycée général et technologique privé Sacré-Cœur;NORMANDIE;ensemble;30;77;65;12;30;55;15
0761721H;Lycée général et technologique privé Jean XXIII;NORMANDIE;ensemble;30;nd;nd;nd;30;39;31
0761735Y;Lycée polyvalent privé Jeanne d'Arc;NORMANDIE;ensemble;51;58;51;7;51;29;20
0761742F;Lycée général et technologique Val de Seine;NORMANDIE;ensemble;33;64;63;0;33;43;24
0762081Z;Etablissement régional d'enseignement adapté Maurice Genevoix;NORMANDIE;ensemble;29;8;20;-12;29;6;65
0762169V;Lycée général et technologique Pablo Neruda;NORMANDIE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0762169V;Lycée général et technologique Pablo Neruda;NORMANDIE;ensemble;30;59;64;-4;30;42;28
0762169V;Lycée général et technologique Pablo Neruda;NORMANDIE;dont élèves en voie pro sco;30;51;60;-9;30;36;34
0762211R;Etablissement régional d'enseignement adapté Françoise Dolto;NORMANDIE;ensemble;23;12;16;-4;23;9;68
0762442S;Lycée polyvalent privé Saint Joseph;NORMANDIE;ensemble;66;nd;nd;nd;66;17;17
0762600N;Lycée polyvalent Edouard Delamare Deboutteville;NORMANDIE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0762600N;Lycée polyvalent Edouard Delamare Deboutteville;NORMANDIE;ensemble;53;51;48;2;53;24;23
0762600N;Lycée polyvalent Edouard Delamare Deboutteville;NORMANDIE;dont élèves en voie pro sco;55;46;43;3;55;21;24
0762601P;Lycée polyvalent Georges Brassens;NORMANDIE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0762601P;Lycée polyvalent Georges Brassens;NORMANDIE;ensemble;43;41;41;0;43;23;34
0762601P;Lycée polyvalent Georges Brassens;NORMANDIE;dont élèves en voie pro sco;44;37;38;-1;44;21;35
0762602R;Lycée professionnel des 4 Cantons - Grieu - Lycée des métiers de la maintenance et de l'information numérique;NORMANDIE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0762602R;Lycée professionnel des 4 Cantons - Grieu - Lycée des métiers de la maintenance et de l'information numérique;NORMANDIE;ensemble;57;24;36;-12;57;10;33
0762602R;Lycée professionnel des 4 Cantons - Grieu - Lycée des métiers de la maintenance et de l'information numérique;NORMANDIE;dont élèves en voie pro sco;56;24;36;-12;56;10;34
0762765T;Lycée professionnel Antoine-Laurent Lavoisier - Lycée des métiers de l'aéronautique, de la maintenance des véhicules et du transport logistique;NORMANDIE;dont apprentis;39;69;70;0;39;42;19
0762765T;Lycée professionnel Antoine-Laurent Lavoisier - Lycée des métiers de l'aéronautique, de la maintenance des véhicules et du transport logistique;NORMANDIE;ensemble;34;51;48;2;34;34;32
0762765T;Lycée professionnel Antoine-Laurent Lavoisier - Lycée des métiers de l'aéronautique, de la maintenance des véhicules et du transport logistique;NORMANDIE;dont élèves en voie pro sco;33;48;45;2;33;32;35
0762836V;Lycée professionnel Fernand Léger;NORMANDIE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0762836V;Lycée professionnel Fernand Léger;NORMANDIE;ensemble;53;36;36;0;53;17;30
0762836V;Lycée professionnel Fernand Léger;NORMANDIE;dont élèves en voie pro sco;53;35;35;0;53;16;31
0762879S;Lycée général et technologique Vallée du Cailly;NORMANDIE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0762879S;Lycée général et technologique Vallée du Cailly;NORMANDIE;ensemble;40;70;62;8;40;43;17
0762879S;Lycée général et technologique Vallée du Cailly;NORMANDIE;dont élèves en voie pro sco;38;70;62;8;38;43;19
0762880T;Lycée polyvalent Raymond Queneau;NORMANDIE;ensemble;49;41;44;-3;49;21;30
0762911B;Lycée polyvalent Galilée - Lycée des métiers de la chimie et des biotechnologies;NORMANDIE;ensemble;50;76;68;8;50;38;12
0762920L;Lycée polyvalent Pierre de Coubertin - Lycée des métiers de l'industrie;NORMANDIE;dont apprentis;nd;nd;nd;nd;nd;nd;nd
0762920L;Lycée polyvalent Pierre de Coubertin - Lycée des métiers de l'industrie;NORMANDIE;ensemble;54;49;46;3;54;23;23
0762920L;Lycée polyvalent Pierre de Coubertin - Lycée des métiers de l'industrie;NORMANDIE;dont élèves en voie pro sco;55;45;43;2;55;20;25
0762964J;Lycée polyvalent Le Corbusier - Lycée des métiers du bâtiment, des travaux publics, de l'énergie et de la domotique;NORMANDIE;dont apprentis;50;nd;nd;nd;50;39;11
