n°UAI de l'établissement;Libellé de l'établissement;Région;Dont apprentis en EPLE;Taux de poursuite d'études;Taux;Taux attendu;Valeur ajoutée;Part en poursuite d'études;Part en emploi 6 mois après la sortie;Part des autres situations
0540061Y;Lycée Marie Marvingt - Lycée des métiers des services et du commerce;GRAND EST;dont apprentis;44;76;75;1;44;43;13
0540061Y;Lycée Marie Marvingt - Lycée des métiers des services et du commerce;GRAND EST;ensemble;45;42;42;0;45;23;32
0540061Y;Lycée Marie Marvingt - Lycée des métiers des services et du commerce;GRAND EST;dont élèves en voie pro sco;45;30;30;-1;45;16;39
0540066D;Lycée général et technologique Louis Majorelle;GRAND EST;ensemble;41;52;54;-2;41;31;28
0540067E;Lycée des métiers régional du Toulois;GRAND EST;ensemble;54;25;31;-5;54;12;34
0540076P;Lycée Polyvalent Jean Zay;GRAND EST;dont apprentis;29;51;62;-11;29;36;35
0540076P;Lycée Polyvalent Jean Zay;GRAND EST;ensemble;44;38;43;-5;44;21;35
0540076P;Lycée Polyvalent Jean Zay;GRAND EST;dont élèves en voie pro sco;48;34;37;-3;48;18;34
0540081V;Lycée professionnel Jean Prouvé - Lycée des métiers de la gestion et des process;GRAND EST;dont apprentis;39;71;69;2;39;44;17
0540081V;Lycée professionnel Jean Prouvé - Lycée des métiers de la gestion et des process;GRAND EST;ensemble;47;48;52;-4;47;25;28
0540081V;Lycée professionnel Jean Prouvé - Lycée des métiers de la gestion et des process;GRAND EST;dont élèves en voie pro sco;53;25;35;-10;53;12;35
0540082W;Lycée professionnel Paul Louis Cyfflé - Lycée des métiers des industries graphiques et des services aux organisations;GRAND EST;dont apprentis;;;;;;;
0540082W;Lycée professionnel Paul Louis Cyfflé - Lycée des métiers des industries graphiques et des services aux organisations;GRAND EST;ensemble;62;33;32;1;62;12;26
0540082W;Lycée professionnel Paul Louis Cyfflé - Lycée des métiers des industries graphiques et des services aux organisations;GRAND EST;dont élèves en voie pro sco;63;33;31;2;63;12;25
0540085Z;Lycée professionnel Bertrand Schwartz - Lycée des métiers de la logistique et des services;GRAND EST;ensemble;52;43;37;6;52;21;27
0540086A;Lycée professionnel Jean Morette;GRAND EST;dont apprentis;61;;;;61;13;26
0540086A;Lycée professionnel Jean Morette;GRAND EST;ensemble;57;34;34;0;57;15;28
0540086A;Lycée professionnel Jean Morette;GRAND EST;dont élèves en voie pro sco;57;34;31;3;57;15;28
0541268K;Etablissement régional d'enseignement adapté François Richard JOUBERT;GRAND EST;ensemble;52;;;;52;0;48
0541270M;Lycée polyvalent Jean Hanzelet - Lycée des métiers des sciences et techniques de l'électricité et de la maintenance;GRAND EST;dont apprentis;;;;;;;
0541270M;Lycée polyvalent Jean Hanzelet - Lycée des métiers des sciences et techniques de l'électricité et de la maintenance;GRAND EST;ensemble;57;46;38;7;57;20;23
0541270M;Lycée polyvalent Jean Hanzelet - Lycée des métiers des sciences et techniques de l'électricité et de la maintenance;GRAND EST;dont élèves en voie pro sco;59;43;36;8;59;18;23
0541286E;Lycée général et technologique Louis Bertrand;GRAND EST;dont apprentis;;;;;;;
0541286E;Lycée général et technologique Louis Bertrand;GRAND EST;ensemble;27;60;54;6;27;44;29
0541286E;Lycée général et technologique Louis Bertrand;GRAND EST;dont élèves en voie pro sco;25;59;54;5;25;44;31
0541338L;Etablissement régional d'enseignement adapté Hubert Martin;GRAND EST;dont apprentis;;;;;;;
0541338L;Etablissement régional d'enseignement adapté Hubert Martin;GRAND EST;ensemble;27;11;23;-12;27;8;65
0541338L;Etablissement régional d'enseignement adapté Hubert Martin;GRAND EST;dont élèves en voie pro sco;26;11;22;-11;26;9;65
0541344T;Lycée professionnel privé Saint Michel - Lycée des métiers du transport, de l'automobile et de la domotique;GRAND EST;ensemble;49;61;49;12;49;31;20
0541357G;Lycée professionnel privé Notre Dame;GRAND EST;ensemble;64;23;28;-5;64;8;28
0541363N;Lycée professionnel privé Pierre de Coubertin;GRAND EST;ensemble;62;59;47;12;62;23;15
0541364P;Lycée professionnel privé Marie Immaculée;GRAND EST;ensemble;56;24;30;-6;56;10;34
0541370W;Lycée professionnel privé Claude Daunot;GRAND EST;ensemble;59;27;34;-6;59;11;30
0541377D;Lycée professionnel privé Jean-Baptiste Vatelot;GRAND EST;ensemble;49;;;;49;16;35
0541605B;Lycée professionnel Jean Marc Reiser;GRAND EST;ensemble;47;14;25;-10;47;8;45
0541998D;Lycée professionnel privé Charles de Foucauld;GRAND EST;ensemble;60;30;32;-2;60;12;28
0542161F;Lycée technologique privé Pierre de Coubertin;GRAND EST;ensemble;45;48;54;-6;45;26;29
0542208G;Lycée polyvalent Stanislas;GRAND EST;ensemble;49;45;47;-2;49;23;28
0542262R;Lycée polyvalent  Emmanuel Héré - Lycée des métiers du bâtiment et de l'energie;GRAND EST;dont apprentis;;;;;;;
0542262R;Lycée polyvalent  Emmanuel Héré - Lycée des métiers du bâtiment et de l'energie;GRAND EST;ensemble;54;47;43;4;54;22;24
0542262R;Lycée polyvalent  Emmanuel Héré - Lycée des métiers du bâtiment et de l'energie;GRAND EST;dont élèves en voie pro sco;54;47;43;4;54;22;24
0542293Z;Lycée polyvalent Jacques-Marie Boutet de Monvel - lycée des métiers d'art et de la maîtrise de l'énergie électrique;GRAND EST;dont apprentis;;;;;;;
0542293Z;Lycée polyvalent Jacques-Marie Boutet de Monvel - lycée des métiers d'art et de la maîtrise de l'énergie électrique;GRAND EST;ensemble;57;52;42;10;57;22;21
0542293Z;Lycée polyvalent Jacques-Marie Boutet de Monvel - lycée des métiers d'art et de la maîtrise de l'énergie électrique;GRAND EST;dont élèves en voie pro sco;59;50;40;10;59;20;21
0542295B;Lycée technologique privé Saint Michel;GRAND EST;ensemble;42;57;51;6;42;33;25
0542408Z;Lycée général et technologique privé Charles de Foucauld;GRAND EST;ensemble;50;44;51;-7;50;22;28
0550002D;Lycée général et technologique Raymond Poincaré;GRAND EST;ensemble;35;46;49;-3;35;30;35
0550003E;Lycée professionnel Emile Zola;GRAND EST;ensemble;39;24;30;-6;39;15;46
0550004F;Lycée professionnel Ligier Richier;GRAND EST;dont apprentis;;;;;;;
0550004F;Lycée professionnel Ligier Richier;GRAND EST;ensemble;53;37;36;1;53;17;30
0550004F;Lycée professionnel Ligier Richier;GRAND EST;dont élèves en voie pro sco;54;37;35;2;54;17;29
0550008K;Lycée polyvalent Henri Vogt;GRAND EST;ensemble;42;30;32;-2;42;17;41
0550025D;Lycée polyvalent Jean-Auguste Margueritte - lycée des métiers de la productique, des automatismes et des énergies renouvelables;GRAND EST;dont apprentis;;;;;;;
0550025D;Lycée polyvalent Jean-Auguste Margueritte - lycée des métiers de la productique, des automatismes et des énergies renouvelables;GRAND EST;ensemble;39;44;47;-3;39;27;34
0550025D;Lycée polyvalent Jean-Auguste Margueritte - lycée des métiers de la productique, des automatismes et des énergies renouvelables;GRAND EST;dont élèves en voie pro sco;40;44;47;-2;40;27;33
0550026E;Lycée professionnel Alain-Fournier;GRAND EST;dont apprentis;;;;;;;
0550026E;Lycée professionnel Alain-Fournier;GRAND EST;ensemble;36;28;36;-7;36;18;46
0550026E;Lycée professionnel Alain-Fournier;GRAND EST;dont élèves en voie pro sco;36;28;35;-7;36;18;46
0550049E;Lycée général et technologique privé Sainte Anne;GRAND EST;ensemble;43;46;46;0;43;26;31
0550072E;Lycée polyvalent Alfred Kastler;GRAND EST;dont apprentis;;;;;;;
0550072E;Lycée polyvalent Alfred Kastler;GRAND EST;ensemble;46;34;34;0;46;18;36
0550072E;Lycée polyvalent Alfred Kastler;GRAND EST;dont élèves en voie pro sco;47;35;34;0;47;19;34
0550700M;Lycée professionnel privé Notre Dame des Vertus;GRAND EST;ensemble;51;27;39;-12;51;13;36
0550891V;Lycée professionnel Eugène Freyssinet;GRAND EST;dont apprentis;;;;;;;
0550891V;Lycée professionnel Eugène Freyssinet;GRAND EST;ensemble;41;45;37;8;41;27;32
0550891V;Lycée professionnel Eugène Freyssinet;GRAND EST;dont élèves en voie pro sco;39;42;34;8;39;26;35
0550983V;Lycée professionnel privé Sainte Anne;GRAND EST;ensemble;64;48;36;12;64;17;19
0551032Y;Lyceé professionnel privé Sainte Jeanne d'Arc;GRAND EST;ensemble;49;26;31;-5;49;13;38
0560001X;Lycée professionnel Bertrand du Guesclin - Lycée des métiers d'art;BRETAGNE;dont apprentis;;;;;;;
0560001X;Lycée professionnel Bertrand du Guesclin - Lycée des métiers d'art;BRETAGNE;ensemble;67;26;35;-10;67;8;25
0560001X;Lycée professionnel Bertrand du Guesclin - Lycée des métiers d'art;BRETAGNE;dont élèves en voie pro sco;68;23;34;-11;68;7;25
0560008E;Lycée professionnel Emile James - Lycée des métiers de la maintenance nautique - Lycée des métiers de la carrosserie;BRETAGNE;dont apprentis;;;;;;;
0560008E;Lycée professionnel Emile James - Lycée des métiers de la maintenance nautique - Lycée des métiers de la carrosserie;BRETAGNE;ensemble;50;39;46;-6;50;20;30
0560008E;Lycée professionnel Emile James - Lycée des métiers de la maintenance nautique - Lycée des métiers de la carrosserie;BRETAGNE;dont élèves en voie pro sco;52;40;44;-4;52;19;29
0560016N;Lycée polyvalent Brocéliande - Lycée des métiers du transport, de la logistique - Lycée des métiers de la maintenance des véhicules industriels;BRETAGNE;ensemble;37;66;55;11;37;42;21
0560019S;Lycée professionnel Ampère;BRETAGNE;ensemble;48;36;37;-1;48;19;33
0560025Y;Lycée général et technologique Dupuy de Lôme;BRETAGNE;ensemble;47;68;56;12;47;36;17
0560026Z;Lycée polyvalent Jean-Baptiste Colbert;BRETAGNE;dont apprentis;33;88;76;12;33;58;9
0560026Z;Lycée polyvalent Jean-Baptiste Colbert;BRETAGNE;ensemble;49;58;53;6;49;30;21
0560026Z;Lycée polyvalent Jean-Baptiste Colbert;BRETAGNE;dont élèves en voie pro sco;50;54;50;4;50;27;23
0560027A;Lycée professionnel Marie Le Franc - Lycée des métiers de la vente - Lycée des métiers des services à la personne;BRETAGNE;dont apprentis;;;;;;;
0560027A;Lycée professionnel Marie Le Franc - Lycée des métiers de la vente - Lycée des métiers des services à la personne;BRETAGNE;ensemble;59;43;41;2;59;18;23
0560027A;Lycée professionnel Marie Le Franc - Lycée des métiers de la vente - Lycée des métiers des services à la personne;BRETAGNE;dont élèves en voie pro sco;61;40;39;2;61;16;23
0560038M;Lycée général et technologique Joseph Loth;BRETAGNE;ensemble;50;62;62;0;50;31;19
0560039N;Lycée professionnel du Blavet - Lycée des métiers du bâtiment et du confort de l'habitat;BRETAGNE;dont apprentis;;;;;;;
0560039N;Lycée professionnel du Blavet - Lycée des métiers du bâtiment et du confort de l'habitat;BRETAGNE;ensemble;49;61;49;12;49;31;20
0560039N;Lycée professionnel du Blavet - Lycée des métiers du bâtiment et du confort de l'habitat;BRETAGNE;dont élèves en voie pro sco;48;60;48;12;48;32;20
0560042S;Lycée professionnel Julien Crozet;BRETAGNE;dont apprentis;;;;;;;
0560042S;Lycée professionnel Julien Crozet;BRETAGNE;ensemble;38;37;40;-3;38;23;39
0560042S;Lycée professionnel Julien Crozet;BRETAGNE;dont élèves en voie pro sco;38;34;37;-3;38;21;41
0560051B;Lycée general et technologique Alain Rene Lesage;BRETAGNE;ensemble;42;60;58;2;42;34;24
0560053D;Lycée professionnel Jean Guéhenno;BRETAGNE;dont apprentis;;;;;;;
0560053D;Lycée professionnel Jean Guéhenno;BRETAGNE;ensemble;48;45;40;5;48;24;28
0560053D;Lycée professionnel Jean Guéhenno;BRETAGNE;dont élèves en voie pro sco;48;45;39;6;48;23;29
0560070X;Lycée professionnel Emile Zola - Lycée des métiers de la communication visuelle;BRETAGNE;dont apprentis;;;;;;;
0560070X;Lycée professionnel Emile Zola - Lycée des métiers de la communication visuelle;BRETAGNE;ensemble;56;35;40;-5;56;15;29
0560070X;Lycée professionnel Emile Zola - Lycée des métiers de la communication visuelle;BRETAGNE;dont élèves en voie pro sco;58;33;36;-4;58;14;28
0560096A;Lycée général et technologique prive Sainte jeanne d'Arc;BRETAGNE;ensemble;60;;;;60;7;33
0560105K;Lycée polyvalent privé La Mennais - Lycée des métiers de l'électricité et des services à l'entreprise;BRETAGNE;ensemble;61;53;48;6;61;21;18
0560117Y;Lycée général et technologique privé Saint Paul;BRETAGNE;ensemble;54;64;58;6;54;30;16
0560119A;Lycée polyvalent privé Sainte Anne-Saint Louis;BRETAGNE;ensemble;63;33;34;-1;63;12;25
0560180S;Lycée polyvalent privé Notre Dame de la Paix;BRETAGNE;ensemble;52;53;50;3;52;25;23
0560181T;Lycée polyvalent privé Saint Joseph - La Salle - Lycée des métiers de l'énergie;BRETAGNE;ensemble;61;43;44;-1;61;17;22
0560182U;Lycée polyvalent Jeanne d'Arc-Saint Ivy - Lycée des métiers de l'hôtellerie et du tourisme;BRETAGNE;ensemble;61;52;50;1;61;20;19
0560197K;Lycée professionnel privé Saint Michel;BRETAGNE;ensemble;68;45;37;9;68;14;18
0560198L;Lycée polyvalent privé Saint Joseph-La Salle - Lycée des métiers;BRETAGNE;ensemble;71;51;47;3;71;15;14
0560199M;Lycée professionnel privé Saint Georges;BRETAGNE;ensemble;71;32;39;-7;71;9;20
0560200N;Lycée polyvalent privé Notre Dame Le Ménimur - Lycée des métiers de la santé et du social;BRETAGNE;ensemble;54;27;39;-12;54;12;34
0560217G;Etablissement régional d'enseignement adapté Les Pins;BRETAGNE;dont apprentis;;;;;;;
0560217G;Etablissement régional d'enseignement adapté Les Pins;BRETAGNE;ensemble;32;34;33;1;32;23;45
0560217G;Etablissement régional d'enseignement adapté Les Pins;BRETAGNE;dont élèves en voie pro sco;37;33;29;4;37;21;42
0561507J;Lycée professionnel Louis Armand;BRETAGNE;ensemble;49;40;38;1;49;20;31
0561534N;Lycée général et technologique Benjamin Franklin;BRETAGNE;ensemble;46;54;59;-5;46;29;25
0561607T;Lycée général et technologique Victor Hugo;BRETAGNE;ensemble;43;60;57;3;43;34;23
0561627P;Lycée général et technologique Charles de Gaulle;BRETAGNE;ensemble;33;59;60;-1;33;39;28
0561641E;Lycée polyv. Marcellin Berthelot - Lycée des métiers des matériaux plastiques et composites et des outillages;BRETAGNE;ensemble;44;56;51;5;44;31;25
0561698S;Lycée polyvalent Jean Macé;BRETAGNE;ensemble;58;28;37;-8;58;12;30
0570021N;Lycée polyvalent Charles Hermite;GRAND EST;ensemble;36;46;44;2;36;29;35
0570023R;Lycée général et technologique Antoine de Saint-Exupéry;GRAND EST;ensemble;33;31;43;-12;33;20;47
0570030Y;Lycée polyvalent  Blaise Pascal - Lycée des métiers;GRAND EST;dont apprentis;29;63;60;3;29;44;27
0570030Y;Lycée polyvalent  Blaise Pascal - Lycée des métiers;GRAND EST;ensemble;33;43;43;0;33;29;38
0570030Y;Lycée polyvalent  Blaise Pascal - Lycée des métiers;GRAND EST;dont élèves en voie pro sco;35;36;37;-1;35;23;42
0570051W;Lycée professionnel Pierre et Marie Curie;GRAND EST;dont apprentis;;;;;;;
0570051W;Lycée professionnel Pierre et Marie Curie;GRAND EST;ensemble;38;33;29;4;38;21;41
0570051W;Lycée professionnel Pierre et Marie Curie;GRAND EST;dont élèves en voie pro sco;38;34;29;4;38;21;41
0570057C;Lycée général et technologique Robert Schuman;GRAND EST;dont apprentis;43;54;58;-4;43;30;27
0570057C;Lycée général et technologique Robert Schuman;GRAND EST;ensemble;42;48;54;-6;42;28;30
0570057C;Lycée général et technologique Robert Schuman;GRAND EST;dont élèves en voie pro sco;42;44;51;-7;42;26;32
0570058D;Lycée général et technologique Louis Vincent;GRAND EST;ensemble;44;54;51;4;44;31;25
0570061G;Lycée professionnel Alain Fournier - Lycée des métiers du sanitaire et du social;GRAND EST;ensemble;42;40;30;11;42;23;35
0570077Z;Lycée professionnel Maryse Bastié;GRAND EST;ensemble;47;36;26;10;47;19;34
0570085H;Lycée polyvalent Jean-Victor Poncelet - Lycée des métiers du tertiaire;GRAND EST;ensemble;45;47;43;3;45;26;29
0570087K;Lycée Charles Jully - Lycée des métiers et des technologies innovantes;GRAND EST;dont apprentis;;;;;;;
0570087K;Lycée Charles Jully - Lycée des métiers et des technologies innovantes;GRAND EST;ensemble;52;35;40;-5;52;17;31
0570087K;Lycée Charles Jully - Lycée des métiers et des technologies innovantes;GRAND EST;dont élèves en voie pro sco;52;34;39;-5;52;16;32
0570094T;Lycée polyvalent Mangin;GRAND EST;ensemble;41;31;43;-12;41;18;41
0570095U;Lycée professionnel Dominique Labroise;GRAND EST;dont apprentis;48;63;56;7;48;33;19
0570095U;Lycée professionnel Dominique Labroise;GRAND EST;ensemble;45;50;45;5;45;27;28
0570095U;Lycée professionnel Dominique Labroise;GRAND EST;dont élèves en voie pro sco;44;39;35;3;44;22;34
0570098X;Lycée général et technologique Jean de Pange;GRAND EST;ensemble;40;55;56;-1;40;33;27
0570099Y;Lycée Henri Nominé - Lycée des métiers des services aux entreprises;GRAND EST;dont apprentis;40;61;60;1;40;36;24
0570099Y;Lycée Henri Nominé - Lycée des métiers des services aux entreprises;GRAND EST;ensemble;47;48;47;1;47;25;28
0570099Y;Lycée Henri Nominé - Lycée des métiers des services aux entreprises;GRAND EST;dont élèves en voie pro sco;50;40;40;0;50;20;30
0570100Z;Lycée professionnel Simon Lazard;GRAND EST;ensemble;52;35;39;-3;52;17;31
0570108H;Lycée polyvalent La Briquerie - Lycée des métiers des sciences et des techniques;GRAND EST;dont apprentis;46;58;63;-6;46;31;23
0570108H;Lycée polyvalent La Briquerie - Lycée des métiers des sciences et des techniques;GRAND EST;ensemble;48;39;43;-3;48;21;31
0570108H;Lycée polyvalent La Briquerie - Lycée des métiers des sciences et des techniques;GRAND EST;dont élèves en voie pro sco;48;32;35;-2;48;17;35
0570124A;Lycée professionnel René Cassin;GRAND EST;ensemble;42;28;34;-6;42;16;42
0570144X;Lycée professionnel Métiers du Bâtiment et Travaux publics;GRAND EST;dont apprentis;;;;;;;
0570144X;Lycée professionnel Métiers du Bâtiment et Travaux publics;GRAND EST;ensemble;45;43;39;4;45;23;32
0570144X;Lycée professionnel Métiers du Bâtiment et Travaux publics;GRAND EST;dont élèves en voie pro sco;46;42;38;4;46;23;31
0570146Z;Lycée général et technologique Julie Daubié;GRAND EST;ensemble;52;27;38;-11;52;13;35
0570210U;Lycée technologique privé Notre Dame;GRAND EST;ensemble;36;47;50;-3;36;30;34
0570225K;Lycée professionnel privé Interentreprises sites de Boulay et Faulquemont;GRAND EST;ensemble;55;30;35;-5;55;13;32
0570241C;Lycée professionnel privé Saint Vincent de Paul;GRAND EST;ensemble;58;44;32;12;58;18;24
0570248K;Lycée professionnel privé Antoine Gapp;GRAND EST;ensemble;52;30;34;-4;52;15;33
0570268G;Lycée professionnel privé Sainte Chrétienne;GRAND EST;ensemble;72;25;34;-9;72;7;21
